TIPO,CANAL,CATEGORIA,SUBCATEGORIA,Incluir,otc4_code,Category,SubCategory,Segment,PRESENTACION,PRODUCTO,BRAND,LABORATORIO,ETICO/POPULAR,FCC,MTH - 202103,MTH - 202104,MTH - 202105,MTH - 202106,MTH - 202107,MTH - 202108,MTH - 202109,MTH - 202110,MTH - 202111,MTH - 202112,MTH - 202201,MTH - 202202,MTH - 202203,MTH - 202204,MTH - 202205,MTH - 202206,MTH - 202207,MTH - 202208,MTH - 202209,MTH - 202210,MTH - 202211,MTH - 202212,MTH - 202301,MTH - 202302, MTH Actual , MTH Anterior , MAT Actual , MAT Anterior , YTD Actual , YTD Anterior , QTR Actual , QTR Anterior 
CREMA,INDIRECTO,ROSTRO,ULTRASENSITIVE,Incluir,82B1D,PH Face,PH Face Care excl. Acne,PH Hypersensitive,ROSALIAC UV CREMA HIDRAT 40ML x 1                            ,ROSALIAC UV (LRP)        ,ROSALIAC UV (LRP)        ,LA ROCHE POSAY    ,POPULAR                  ,46276,782229,736368,1165800,433514,852668,114905,142902,476889,95301,0,0,239746,127597,696229,468009,103396,460118,1095995,651250,587496,328526,388794,154124,51332," 51,332.00 "," 239,746.00 "," 5,112,866.00 "," 5,040,322.00 "," 205,456.00 "," 239,746.00 "," 594,250.00 "," 239,746.00 "
CREMA,INDIRECTO,CUERPO,PIEL ATÓPICA,Incluir,83B1A,PH Body,PH Body Care,NO,NUTRATOPIC RX CREMA 100ML x 1                                ,NUTRATOPIC RX (ISD)      ,NUTRATOPIC RX (ISD)      ,ISDIN             ,POPULAR                  ,46284,421321,1279907,334412,1047842,469052,351120,205861,596609,1128668,1668956,287288,357280,375361,719486,484294,313089,263334,388887,339388,1097320,738605,503227,423623,476973," 476,973.00 "," 357,280.00 "," 6,123,587.00 "," 8,148,316.00 "," 900,596.00 "," 644,568.00 "," 1,403,823.00 "," 2,313,524.00 "
CREMA,DIRECTO,CUERPO,PIEL ATÓPICA,Incluir,83B1A,PH Body,PH Body Care,NO,NUTRATOPIC RX CREMA 100ML x 1                                ,NUTRATOPIC RX (ISD)      ,NUTRATOPIC RX (ISD)      ,ISDIN             ,POPULAR                  ,46284,2605953,2653450,2882317,2783817,3111381,3438050,3151289,3063663,3242926,2518315,2314294,2078725,2207120,2142817,1905935,2160321,2184155,2566678,2700357,3053400,3158715,2824586,2672093,2241788," 2,241,788.00 "," 2,078,725.00 "," 29,817,965.00 "," 33,844,180.00 "," 4,913,881.00 "," 4,393,019.00 "," 7,738,467.00 "," 6,911,334.00 "
LIMPIEZA,DIRECTO,ROSTRO,PIEL GRASA,Incluir,83A3Z,PH Face,PH Acne,PH Acne Cleansing,EFFACLAR GEL. 200ML x 1                                      ,EFFACLAR (LRP)           ,EFFACLAR (LRP)           ,LA ROCHE POSAY    ,POPULAR                  ,46297,19382869,34498056,29362732,41626710,28271444,25793703,24062126,22944008,18874471,15497415,19192345,19508137,19263640,21080744,17982808,16248491,20286867,17580105,18138709,20221464,17455506,17879689,19891662,15400605," 15,400,605.00 "," 19,508,137.00 "," 221,430,290.00 "," 299,014,016.00 "," 35,292,267.00 "," 38,700,482.00 "," 53,171,956.00 "," 54,197,897.00 "
LIMPIEZA,INDIRECTO,ROSTRO,PIEL GRASA,Incluir,83A3Z,PH Face,PH Acne,PH Acne Cleansing,EFFACLAR GEL. 200ML x 1                                      ,EFFACLAR (LRP)           ,EFFACLAR (LRP)           ,LA ROCHE POSAY    ,POPULAR                  ,46297,3705997,2138783,4715575,5368616,3717398,3954856,4309792,3891828,3026020,4296417,3805352,2071004,2271305,2701046,1989519,1927326,1779543,1769209,1646789,2189557,1367068,2506480,562485,3194865," 3,194,865.00 "," 2,071,004.00 "," 23,905,192.00 "," 45,001,638.00 "," 3,757,350.00 "," 5,876,356.00 "," 6,263,830.00 "," 10,172,773.00 "
OJOS,INDIRECTO,ROSTRO,ANTIARRUGAS,Incluir,82D2A,PH Face,PH Face Care excl. Acne,PH Anti-Age,SUBSTIANE CREMA OJOS 15ML x 1                                ,SUBSTIANE (LRP)          ,SUBSTIANE (LRP)          ,LA ROCHE POSAY    ,POPULAR                  ,46298,0,0,0,0,25551,0,0,0,0,105849,0,0,0,0,0,0,0,0,0,0,0,0,0,0, -   , -   , -   ," 131,400.00 ", -   , -   , -   ," 105,849.00 "
OJOS,DIRECTO,ROSTRO,ANTIARRUGAS,Incluir,82D2A,PH Face,PH Face Care excl. Acne,PH Anti-Age,SUBSTIANE CREMA OJOS 15ML x 1                                ,SUBSTIANE (LRP)          ,SUBSTIANE (LRP)          ,LA ROCHE POSAY    ,POPULAR                  ,46298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, -   , -   , -   , -   , -   , -   , -   , -   
LABIOS,INDIRECTO,ROSTRO,PIEL GRASA,No Incluir,83C1A,PH Lip,PH Lip,NO,ACNIBEN RX BALS REP LAB 10ML x 1                             ,ACNIBEN RX (ISD)         ,ACNIBEN RX (ISD)         ,ISDIN             ,POPULAR                  ,46306,565290,849735,863998,1042293,1044693,1202352,959823,1088723,570143,946865,919645,890974,598634,1273334,932063,924691,1119150,1265973,870608,853285,1204659,980401,1065662,1158717," 1,158,717.00 "," 890,974.00 "," 12,247,177.00 "," 10,944,534.00 "," 2,224,379.00 "," 1,810,619.00 "," 3,204,780.00 "," 2,757,484.00 "
LABIOS,DIRECTO,ROSTRO,PIEL GRASA,No Incluir,83C1A,PH Lip,PH Lip,NO,ACNIBEN RX BALS REP LAB 10ML x 1                             ,ACNIBEN RX (ISD)         ,ACNIBEN RX (ISD)         ,ISDIN             ,POPULAR                  ,46306,9743860,10097392,13060348,14709084,17396201,16018582,14139922,15663926,12705140,12948272,11816336,10195981,12060505,11490026,12321595,11238108,11446891,12576474,14357732,16699115,15726845,15411116,14160568,12818381," 12,818,381.00 "," 10,195,981.00 "," 160,307,356.00 "," 158,495,044.00 "," 26,978,949.00 "," 22,012,317.00 "," 42,390,065.00 "," 34,960,589.00 "
CREMA,DIRECTO,CUERPO,PIEL ATÓPICA,Incluir,82F1B,PH Body,PH Body Care,NO,OILTOPIC CREMA 200G x 1                                      ,OILTOPIC (D&M)           ,OILTOPIC (D&M)           ,D&M PHARMA        ,POPULAR                  ,46386,5137629,5166467,5476830,4560261,5091768,4349408,4192398,4629670,3929703,3742817,3445827,2768950,2987915,2786248,3011232,2628393,2843415,3298920,3612253,3811573,3561093,3845534,2920633,2863450," 2,863,450.00 "," 2,768,950.00 "," 38,170,659.00 "," 52,491,728.00 "," 5,784,083.00 "," 6,214,777.00 "," 9,629,617.00 "," 9,957,594.00 "
CREMA,INDIRECTO,CUERPO,PIEL ATÓPICA,Incluir,82F1B,PH Body,PH Body Care,NO,OILTOPIC CREMA 200G x 1                                      ,OILTOPIC (D&M)           ,OILTOPIC (D&M)           ,D&M PHARMA        ,POPULAR                  ,46386,461690,449690,437344,457016,345366,148950,168088,303910,384865,277623,239434,307661,222503,280702,343839,248352,163648,356069,269880,488659,322753,282136,179894,289557," 289,557.00 "," 307,661.00 "," 3,447,992.00 "," 3,981,637.00 "," 469,451.00 "," 547,095.00 "," 751,587.00 "," 824,718.00 "
CREMA,INDIRECTO,ROSTRO,HIDRATACIÓN,Incluir,82A4C,PH Face,PH Face Care excl. Acne,PH Moisture,NEOLUCID ULTRA CREMA 50G x 1                                 ,NEOLUCID ULTRA (S7F)     ,NEOLUCID ULTRA (S7F)     ,SMB FARMA         ,POPULAR                  ,46449,480132,662748,529047,396958,732846,568619,575839,556877,507223,411409,178421,296318,703332,214192,402282,422685,575508,454696,666235,488076,604009,507268,494403,570900," 570,900.00 "," 296,318.00 "," 6,103,586.00 "," 5,896,437.00 "," 1,065,303.00 "," 474,739.00 "," 1,572,571.00 "," 886,148.00 "
CREMA,DIRECTO,ROSTRO,HIDRATACIÓN,Incluir,82A4C,PH Face,PH Face Care excl. Acne,PH Moisture,NEOLUCID ULTRA CREMA 50G x 1                                 ,NEOLUCID ULTRA (S7F)     ,NEOLUCID ULTRA (S7F)     ,SMB FARMA         ,POPULAR                  ,46449,22251883,20903492,22953924,20569856,19825478,24274384,22946513,21474745,20831173,22610448,22283230,17976793,22584852,19783583,23314317,19756203,20931565,23623713,22848016,26224896,17983981,22214840,16695710,16232642," 16,232,642.00 "," 17,976,793.00 "," 252,194,318.00 "," 258,901,919.00 "," 32,928,352.00 "," 40,260,023.00 "," 55,143,192.00 "," 62,870,471.00 "
LIMPIEZA,DIRECTO,CUERPO,SENSITIVE/DRY,Incluir,85A2B,PH Body Cleansing,PH Soap,PH Soap,CETAPHIL LIMP LOC. 237ML x 1                                 ,CETAPHIL LIMP (GLD)      ,CETAPHIL LIMP (GLD)      ,GALDERMA          ,POPULAR                  ,46503,17065760,15761652,18255158,19014813,19506562,19074797,18750476,19751422,17157398,14647364,14133665,11489698,13608311,13440196,20017105,14192928,13662278,13470813,13470723,13958618,12301761,13491576,12611281,11964735," 11,964,735.00 "," 11,489,698.00 "," 166,190,325.00 "," 204,608,765.00 "," 24,576,016.00 "," 25,623,363.00 "," 38,067,592.00 "," 40,270,727.00 "
LIMPIEZA,INDIRECTO,CUERPO,SENSITIVE/DRY,Incluir,85A2B,PH Body Cleansing,PH Soap,PH Soap,CETAPHIL LIMP LOC. 237ML x 1                                 ,CETAPHIL LIMP (GLD)      ,CETAPHIL LIMP (GLD)      ,GALDERMA          ,POPULAR                  ,46503,765651,911070,1209887,876252,864095,1090507,671653,915734,601392,721906,808108,509620,527148,384956,1544669,855543,418416,600409,510643,332346,607709,925132,767638,288099," 288,099.00 "," 509,620.00 "," 7,762,708.00 "," 9,945,875.00 "," 1,055,737.00 "," 1,317,728.00 "," 1,980,869.00 "," 2,039,634.00 "
SIN TIPO,INDIRECTO,SOLARES,CUERPO,Incluir,83F2B,PH Sun,PH Sunscreens,NO,EUCERIN SUN LO.MU.LIG.50 150ML x 1                           ,EUCERIN SUN (BEI)        ,EUCERIN SUN (BEI)        ,BEIERSDORF        ,POPULAR                  ,46557,459889,331871,251097,0,138963,42373,7268585,13053171,15452902,1974817,4844350,75190,1819886,628068,631964,558027,197316,7304335,7215677,7177112,10264183,15767385,11035143,7321136," 7,321,136.00 "," 75,190.00 "," 69,920,232.00 "," 43,893,208.00 "," 18,356,279.00 "," 4,919,540.00 "," 34,123,664.00 "," 6,894,357.00 "
SIN TIPO,DIRECTO,SOLARES,CUERPO,Incluir,83F2B,PH Sun,PH Sunscreens,NO,EUCERIN SUN LO.MU.LIG.50 150ML x 1                           ,EUCERIN SUN (BEI)        ,EUCERIN SUN (BEI)        ,BEIERSDORF        ,POPULAR                  ,46557,4222616,2670775,3499693,4025257,4199803,5423846,14346622,52765864,31958748,41800429,35465520,25203940,10783967,6549877,5503864,4310796,4593115,5550666,8234679,11423775,10326854,39918352,16992867,16903963," 16,903,963.00 "," 25,203,940.00 "," 141,092,775.00 "," 225,583,113.00 "," 33,896,830.00 "," 60,669,460.00 "," 73,815,182.00 "," 102,469,889.00 "
SIN TIPO,DIRECTO,SOLARES,CUERPO,Incluir,83F2F,PH Sun,PH Sunscreens,NO,EUCERIN SUN SPRAY FPS 50 200ML x 1                           ,EUCERIN SUN (BEI)        ,EUCERIN SUN (BEI)        ,BEIERSDORF        ,POPULAR                  ,46558,7859609,3453126,2890543,3729718,6697444,15943054,15848220,31118165,107512115,100061416,54365446,29546320,10804959,4770911,4386033,4469716,4425799,14741487,15657166,35675016,103346376,134946818,39139233,29206603," 29,206,603.00 "," 29,546,320.00 "," 401,570,117.00 "," 379,025,176.00 "," 68,345,836.00 "," 83,911,766.00 "," 203,292,654.00 "," 183,973,182.00 "
SIN TIPO,INDIRECTO,SOLARES,CUERPO,Incluir,83F2F,PH Sun,PH Sunscreens,NO,EUCERIN SUN SPRAY FPS 50 200ML x 1                           ,EUCERIN SUN (BEI)        ,EUCERIN SUN (BEI)        ,BEIERSDORF        ,POPULAR                  ,46558,334110,63945,31249,213997,136991,1193664,10955148,11696665,13109167,1352940,45889,0,0,0,0,0,0,8018939,11424608,6936355,12714918,8816405,3793504,1190388," 1,190,388.00 ", -   ," 52,895,117.00 "," 39,133,765.00 "," 4,983,892.00 "," 45,889.00 "," 13,800,297.00 "," 1,398,829.00 "
SIN TIPO,DIRECTO,SOLARES,ROSTRO,Incluir,83F2K,PH Sun,PH Sunscreens,NO,EUCERIN SUN CR.FAC.FPS50 50ML x 1                            ,EUCERIN SUN (BEI)        ,EUCERIN SUN (BEI)        ,BEIERSDORF        ,POPULAR                  ,46559,6499224,5958795,8440840,8420110,12897399,12360333,18746152,22518505,19882269,18932638,14151661,25322034,8991766,9278981,8885237,8061601,7481945,9450652,16214078,18938011,18861613,21975087,15640763,13214305," 13,214,305.00 "," 25,322,034.00 "," 156,994,039.00 "," 174,129,960.00 "," 28,855,068.00 "," 39,473,695.00 "," 50,830,155.00 "," 58,406,333.00 "
SIN TIPO,INDIRECTO,SOLARES,ROSTRO,Incluir,83F2K,PH Sun,PH Sunscreens,NO,EUCERIN SUN CR.FAC.FPS50 50ML x 1                            ,EUCERIN SUN (BEI)        ,EUCERIN SUN (BEI)        ,BEIERSDORF        ,POPULAR                  ,46559,1412869,1389846,1215082,1509265,1705565,3452422,10612225,15141221,4772997,2229205,6685430,2060173,2512630,1641071,1238734,150120,108431,6958684,10673888,8209563,8518646,9022544,6448088,4228568," 4,228,568.00 "," 2,060,173.00 "," 59,710,967.00 "," 52,186,300.00 "," 10,676,656.00 "," 8,745,603.00 "," 19,699,200.00 "," 10,974,808.00 "
SIN TIPO,INDIRECTO,SOLARES,ROSTRO,Incluir,83F2K,PH Sun,PH Sunscreens,NO,EUCERIN SUN FL.MAT.FA.50 50ML x 1                            ,EUCERIN SUN (BEI)        ,EUCERIN SUN (BEI)        ,BEIERSDORF        ,POPULAR                  ,46560,537111,975539,551705,0,101524,1257569,7122953,10919365,4701396,3451843,3000097,5471724,2677980,1651090,882844,244519,672058,6065339,7098892,6433440,11225980,8360283,4912827,2775029," 2,775,029.00 "," 5,471,724.00 "," 53,000,281.00 "," 38,090,826.00 "," 7,687,856.00 "," 8,471,821.00 "," 16,048,139.00 "," 11,923,664.00 "
SIN TIPO,DIRECTO,SOLARES,ROSTRO,Incluir,83F2K,PH Sun,PH Sunscreens,NO,EUCERIN SUN FL.MAT.FA.50 50ML x 1                            ,EUCERIN SUN (BEI)        ,EUCERIN SUN (BEI)        ,BEIERSDORF        ,POPULAR                  ,46560,7749787,6907524,9047994,8864525,13185611,10180353,17344192,22183263,18260780,21003882,33362413,14251610,12105150,10575991,8948183,7048076,18170581,13274802,18494882,21596939,18011964,20837142,27825559,11100189," 11,100,189.00 "," 14,251,610.00 "," 187,989,458.00 "," 182,341,934.00 "," 38,925,748.00 "," 47,614,023.00 "," 59,762,890.00 "," 68,617,905.00 "
SIN TIPO,DIRECTO,SOLARES,NIÑOS,Incluir,83F6B,PH Sun,PH Sunscreens,NO,EUCERIN SUN LOC. KIDS 50 150ML x 1                           ,EUCERIN SUN (BEI)        ,EUCERIN SUN (BEI)        ,BEIERSDORF        ,POPULAR                  ,46562,11065152,3930516,4158031,4669910,10824944,13756306,25335228,37380093,52305441,41935462,154687299,57550655,21006754,9773926,9174768,9366183,19412782,22330770,28568489,36600007,44984943,64258024,122559893,57730674," 57,730,674.00 "," 57,550,655.00 "," 445,767,213.00 "," 417,599,037.00 "," 180,290,567.00 "," 212,237,954.00 "," 244,548,591.00 "," 254,173,416.00 "
SIN TIPO,INDIRECTO,SOLARES,NIÑOS,Incluir,83F6B,PH Sun,PH Sunscreens,NO,EUCERIN SUN LOC. KIDS 50 150ML x 1                           ,EUCERIN SUN (BEI)        ,EUCERIN SUN (BEI)        ,BEIERSDORF        ,POPULAR                  ,46562,1846463,394514,305940,191724,39459,654364,17040520,20922865,25756253,20925531,18775962,420180,926142,930847,648436,1392779,1922578,7203459,19405760,13282830,16750491,21010572,16891119,8207634," 8,207,634.00 "," 420,180.00 "," 108,572,647.00 "," 107,273,775.00 "," 25,098,753.00 "," 19,196,142.00 "," 46,109,325.00 "," 40,121,673.00 "
SIN TIPO,INDIRECTO,SOLARES,NIÑOS,Incluir,83F6F,PH Sun,PH Sunscreens,NO,EUCERIN SUN SPR.KIDS 50 200ML x 1                            ,EUCERIN SUN (BEI)        ,EUCERIN SUN (BEI)        ,BEIERSDORF        ,POPULAR                  ,46563,323746,355306,122505,257453,59425,1251538,16670811,30781968,25365626,1671839,492844,131814,654950,165220,0,808736,513748,11501449,14526586,14342243,22624319,23008655,7965341,7389499," 7,389,499.00 "," 131,814.00 "," 103,500,746.00 "," 77,484,875.00 "," 15,354,840.00 "," 624,658.00 "," 38,363,495.00 "," 2,296,497.00 "
SIN TIPO,DIRECTO,SOLARES,NIÑOS,Incluir,83F6F,PH Sun,PH Sunscreens,NO,EUCERIN SUN SPR.KIDS 50 200ML x 1                            ,EUCERIN SUN (BEI)        ,EUCERIN SUN (BEI)        ,BEIERSDORF        ,POPULAR                  ,46563,9465808,2131839,2894198,3134894,8483042,14122388,31787333,162108193,149344937,87216994,107085270,32558490,13009795,5632534,3586456,3618008,4931992,10918352,55879893,105014120,186890823,185998730,112094625,132325358," 132,325,358.00 "," 32,558,490.00 "," 819,900,686.00 "," 610,333,386.00 "," 244,419,983.00 "," 139,643,760.00 "," 430,418,713.00 "," 226,860,754.00 "
SIN TIPO,DIRECTO,SOLARES,CUERPO,Incluir,83F2L,PH Sun,PH Sunscreens,NO,FOTOPROTECTOR ISDI EXT G-CR 50+ 200ML x 1                    ,FOTOPROTECTOR ISDI (ISD) ,FOTOPROTECTOR ISDI (ISD) ,ISDIN             ,POPULAR                  ,46566,5048868,2353891,2552690,2127960,3355739,1507140,5722021,8027759,8100294,11659790,11297202,1949966,330695,190213,193560,208043,497976,3112209,4994766,9886095,9182448,18627203,24123028,14488415," 14,488,415.00 "," 1,949,966.00 "," 85,834,651.00 "," 63,703,320.00 "," 38,611,443.00 "," 13,247,168.00 "," 57,238,646.00 "," 24,906,958.00 "
SIN TIPO,DIRECTO,SOLARES,ROSTRO,Incluir,83F2M,PH Sun,PH Sunscreens,NO,FOTOPROTECTOR ISDI EX CR50+G.CR 50ML x 1                     ,FOTOPROTECTOR ISDI (ISD) ,FOTOPROTECTOR ISDI (ISD) ,ISDIN             ,POPULAR                  ,46588,0,0,0,0,21901,0,0,44790,0,0,0,0,0,0,0,0,0,20449,0,0,0,0,0,0, -   , -   ," 20,449.00 "," 66,691.00 ", -   , -   , -   , -   
LOCIÓN,INDIRECTO,CUERPO,SENSITIVE/DRY,Incluir,82F1C,PH Body,PH Body Care,NO,EUCERIN PH5 LOC.P/S 400ML x 1                                ,EUCERIN PH5 (BEI)        ,EUCERIN PH5 (BEI)        ,BEIERSDORF        ,POPULAR                  ,46603,20272443,14922569,10981903,9795176,2362758,22478927,24183727,14516058,14359320,22809905,14298255,13122773,13310080,11771033,15280017,12080145,9991156,7902060,14087924,11105564,7776816,8949740,7181118,12459089," 12,459,089.00 "," 13,122,773.00 "," 131,894,742.00 "," 184,103,814.00 "," 19,640,207.00 "," 27,421,028.00 "," 28,589,947.00 "," 50,230,933.00 "
LOCIÓN,DIRECTO,CUERPO,SENSITIVE/DRY,Incluir,82F1C,PH Body,PH Body Care,NO,EUCERIN PH5 LOC.P/S 400ML x 1                                ,EUCERIN PH5 (BEI)        ,EUCERIN PH5 (BEI)        ,BEIERSDORF        ,POPULAR                  ,46603,142159023,104559453,168937365,118878133,120276232,117633261,191279078,204895690,118774863,157946991,101919145,105365121,153622955,100849937,125441518,83975255,111314244,89899451,117698860,133362425,90114757,120856958,87785376,98292482," 98,292,482.00 "," 105,365,121.00 "," 1,313,214,218.00 "," 1,652,624,355.00 "," 186,077,858.00 "," 207,284,266.00 "," 306,934,816.00 "," 365,231,257.00 "
SIN TIPO,INDIRECTO,SOLARES,CUERPO,Incluir,83F2B,PH Sun,PH Sunscreens,NO,SUNCARE F50+BL.CR.X 90G x 1                                  ,SUNCARE (DUT)            ,SUNCARE (DUT)            ,DEUTSCHE PHARMA   ,POPULAR                  ,46611,450280,198649,293593,476132,531215,1219275,1882287,2802835,1482275,7406430,7502129,3129454,887334,218416,397013,229693,310870,2228500,2268528,2198307,4490935,4624833,1897541,3244818," 3,244,818.00 "," 3,129,454.00 "," 22,996,788.00 "," 27,374,554.00 "," 5,142,359.00 "," 10,631,583.00 "," 9,767,192.00 "," 18,038,013.00 "
SIN TIPO,DIRECTO,SOLARES,CUERPO,Incluir,83F2B,PH Sun,PH Sunscreens,NO,SUNCARE F50+BL.CR.X 90G x 1                                  ,SUNCARE (DUT)            ,SUNCARE (DUT)            ,DEUTSCHE PHARMA   ,POPULAR                  ,46611,4851767,3675000,4371264,4404241,5724135,7008283,11293742,13349862,13569471,12675315,14043627,12881999,10312260,4976815,4615268,4565134,4991235,5464399,9402096,8726217,6997491,13986220,11205177,11281282," 11,281,282.00 "," 12,881,999.00 "," 96,523,594.00 "," 107,848,706.00 "," 22,486,459.00 "," 26,925,626.00 "," 36,472,679.00 "," 39,600,941.00 "
SIN TIPO,DIRECTO,SOLARES,CUERPO,Incluir,83F2L,PH Sun,PH Sunscreens,NO,SUNCARE F50+BL.GEL 90G x 1                                   ,SUNCARE (DUT)            ,SUNCARE (DUT)            ,DEUTSCHE PHARMA   ,POPULAR                  ,46612,20861052,13677096,16615911,15094361,19963248,22968321,36113216,41072299,47336000,53431864,42263246,38470416,33318526,22410853,20103383,16557166,25013884,34859609,40352972,46603061,48844411,64377998,50636258,43256617," 43,256,617.00 "," 38,470,416.00 "," 446,334,738.00 "," 367,867,030.00 "," 93,892,875.00 "," 80,733,662.00 "," 158,270,873.00 "," 134,165,526.00 "
SIN TIPO,INDIRECTO,SOLARES,CUERPO,Incluir,83F2L,PH Sun,PH Sunscreens,NO,SUNCARE F50+BL.GEL 90G x 1                                   ,SUNCARE (DUT)            ,SUNCARE (DUT)            ,DEUTSCHE PHARMA   ,POPULAR                  ,46612,1798186,1049549,1095907,1510573,2000620,2660244,3989525,5812394,4200033,7101411,12723366,4422358,1743583,665800,448657,891968,781677,3122247,2073079,6131083,7325551,6928901,5061364,5152774," 5,152,774.00 "," 4,422,358.00 "," 40,326,684.00 "," 48,364,166.00 "," 10,214,138.00 "," 17,145,724.00 "," 17,143,039.00 "," 24,247,135.00 "
CREMA,DIRECTO,CUERPO,SENSITIVE/DRY,Incluir,83B1A,PH Body,PH Body Care,NO,CERADERM CREMA 200G x 1                                      ,CERADERM (DUT)           ,CERADERM (DUT)           ,DEUTSCHE PHARMA   ,POPULAR                  ,46614,2796914,3259708,2780463,2068977,2886650,2565578,2219327,2424499,2902272,2326366,2135458,1537520,1701322,1553196,1829928,1748402,1682898,1504493,1919055,1632254,1391931,1958602,1841676,1177554," 1,177,554.00 "," 1,537,520.00 "," 19,941,311.00 "," 29,903,732.00 "," 3,019,230.00 "," 3,672,978.00 "," 4,977,832.00 "," 5,999,344.00 "
CREMA,INDIRECTO,CUERPO,SENSITIVE/DRY,Incluir,83B1A,PH Body,PH Body Care,NO,CERADERM CREMA 200G x 1                                      ,CERADERM (DUT)           ,CERADERM (DUT)           ,DEUTSCHE PHARMA   ,POPULAR                  ,46614,512412,393788,347554,616714,819184,1063780,478677,476610,284135,353107,598725,422818,1134227,258864,383006,65565,80138,680117,168707,66172,477828,435245,233123,256923," 256,923.00 "," 422,818.00 "," 4,239,915.00 "," 6,367,504.00 "," 490,046.00 "," 1,021,543.00 "," 925,291.00 "," 1,374,650.00 "
LIMPIEZA,INDIRECTO,CUERPO,SENSITIVE/DRY,Incluir,83B1Z,PH Body,PH Body Care,NO,CERADERM GEL. 140ML x 1                                      ,CERADERM (DUT)           ,CERADERM (DUT)           ,DEUTSCHE PHARMA   ,POPULAR                  ,46615,1487601,303405,786552,1071725,497396,1377989,682360,0,1817687,1588789,607089,889894,1129652,1822781,725099,593361,666593,696064,558793,484857,1304679,1051603,1242293,608805," 608,805.00 "," 889,894.00 "," 10,884,580.00 "," 11,110,487.00 "," 1,851,098.00 "," 1,496,983.00 "," 2,902,701.00 "," 3,085,772.00 "
LIMPIEZA,DIRECTO,CUERPO,SENSITIVE/DRY,Incluir,83B1Z,PH Body,PH Body Care,NO,CERADERM GEL. 140ML x 1                                      ,CERADERM (DUT)           ,CERADERM (DUT)           ,DEUTSCHE PHARMA   ,POPULAR                  ,46615,20648074,14037604,18816744,19112584,23875514,18623264,20704770,10556383,16730601,20352736,21207956,20616084,24978064,23612434,24825606,23090587,25268216,29699050,28802511,30975838,26690237,28637650,28895020,24375343," 24,375,343.00 "," 20,616,084.00 "," 319,850,556.00 "," 225,282,314.00 "," 53,270,363.00 "," 41,824,040.00 "," 81,908,013.00 "," 62,176,776.00 "
