TIPO,CANAL,CATEGORIA,SUBCATEGORIA,Incluir,otc4_code,Category,SubCategory,Segment,PRESENTACION,PRODUCTO,BRAND,LABORATORIO,ETICO/POPULAR,FCC,MTH - 202103,MTH - 202104,MTH - 202105,MTH - 202106,MTH - 202107,MTH - 202108,MTH - 202109,MTH - 202110,MTH - 202111,MTH - 202112,MTH - 202201,MTH - 202202,MTH - 202203,MTH - 202204,MTH - 202205,MTH - 202206,MTH - 202207,MTH - 202208,MTH - 202209,MTH - 202210,MTH - 202211,MTH - 202212,MTH - 202301,MTH - 202302, MTH Actual , MTH Anterior , MAT Actual , MAT Anterior , YTD Actual , YTD Anterior , QTR Actual , QTR Anterior 
CREMA,DIRECTO,ROSTRO,ANTIARRUGAS,Incluir,82B1C,PH Face,PH Face Care excl. Acne,PH Hypersensitive,AVENE CR.P/INT DEF 50ML x 1                                  ,AVENE (P.F)              ,AVENE (P.F)              ,PIERRE FABRE      ,POPULAR                  ,49457,1122,1114,1434,1329,1509,1651,1930,2071,1772,1534,1360,1105,1335,1352,1655,1336,1401,1777,1869,1943,1626,1747,1560,1243," 1,243.00 "," 1,105.00 "," 18,844.00 "," 17,931.00 "," 2,803.00 "," 2,465.00 "," 4,550.00 "," 3,999.00 "
LIMPIEZA,INDIRECTO,CUERPO,PIEL ATÓPICA,Incluir,85J1B,PH Body Cleansing,PH Bath Shower,PH Shower,XERACALM A.D AC LIMP RELI 400ML x 1                          ,XERACALM A.D (P.F)       ,XERACALM A.D (P.F)       ,PIERRE FABRE      ,POPULAR                  ,49515,11,4,5,5,18,16,39,14,25,7,0,19,42,28,25,23,39,21,38,11,12,47,14,16, 16.00 , 19.00 , 316.00 , 163.00 , 30.00 , 19.00 , 77.00 , 26.00 
LIMPIEZA,DIRECTO,CUERPO,PIEL ATÓPICA,Incluir,85J1B,PH Body Cleansing,PH Bath Shower,PH Shower,XERACALM A.D AC LIMP RELI 400ML x 1                          ,XERACALM A.D (P.F)       ,XERACALM A.D (P.F)       ,PIERRE FABRE      ,POPULAR                  ,49515,555,441,588,665,614,617,618,778,691,581,435,408,701,629,716,602,613,711,706,675,725,694,657,526, 526.00 , 408.00 ," 7,955.00 "," 6,991.00 "," 1,183.00 ", 843.00 ," 1,877.00 "," 1,424.00 "
BÁLSAMO,DIRECTO,CUERPO,PIEL ATÓPICA,Incluir,82F1B,PH Body,PH Body Care,NO,XERACALM A.D BAL REL A/IR 200ML x 1                          ,XERACALM A.D (P.F)       ,XERACALM A.D (P.F)       ,PIERRE FABRE      ,POPULAR                  ,49516,532,503,620,600,685,665,712,843,860,831,735,644,732,759,731,603,674,705,728,721,707,737,619,524, 524.00 , 644.00 ," 8,240.00 "," 8,230.00 "," 1,143.00 "," 1,379.00 "," 1,880.00 "," 2,210.00 "
BÁLSAMO,INDIRECTO,CUERPO,PIEL ATÓPICA,Incluir,82F1B,PH Body,PH Body Care,NO,XERACALM A.D BAL REL A/IR 200ML x 1                          ,XERACALM A.D (P.F)       ,XERACALM A.D (P.F)       ,PIERRE FABRE      ,POPULAR                  ,49516,17,15,14,4,18,15,25,11,24,12,19,18,11,27,10,13,6,11,22,13,20,43,12,36, 36.00 , 18.00 , 224.00 , 192.00 , 48.00 , 37.00 , 91.00 , 49.00 
CREMA,DIRECTO,CUERPO,PIEL ATÓPICA,Incluir,82F1B,PH Body,PH Body Care,NO,XERACALM A.D CR RELI A/IR 200ML x 1                          ,XERACALM A.D (P.F)       ,XERACALM A.D (P.F)       ,PIERRE FABRE      ,POPULAR                  ,49517,744,823,1012,981,1153,1135,1110,1087,879,1161,1123,1004,1275,1330,1365,1167,1238,1341,1231,1249,1091,1166,940,788, 788.00 ," 1,004.00 "," 14,181.00 "," 12,212.00 "," 1,728.00 "," 2,127.00 "," 2,894.00 "," 3,288.00 "
CREMA,INDIRECTO,CUERPO,PIEL ATÓPICA,Incluir,82F1B,PH Body,PH Body Care,NO,XERACALM A.D CR RELI A/IR 200ML x 1                          ,XERACALM A.D (P.F)       ,XERACALM A.D (P.F)       ,PIERRE FABRE      ,POPULAR                  ,49517,36,24,42,20,33,44,34,47,42,49,33,30,73,47,32,54,27,38,72,59,43,66,60,74, 74.00 , 30.00 , 645.00 , 434.00 , 134.00 , 63.00 , 200.00 , 112.00 
BÁLSAMO,DIRECTO,CUERPO,PIEL ATÓPICA,Incluir,82F1B,PH Body,PH Body Care,NO,LIPIKAR BAUME AP+ BALSAMO 400ML x 1                          ,LIPIKAR BAUME (LRP)      ,LIPIKAR BAUME (LRP)      ,LA ROCHE POSAY    ,POPULAR                  ,49547,2648,2579,3007,3373,3422,3222,3032,3841,3307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, -   , -   , -   ," 28,431.00 ", -   , -   , -   , -   
BÁLSAMO,INDIRECTO,CUERPO,PIEL ATÓPICA,Incluir,82F1B,PH Body,PH Body Care,NO,LIPIKAR BAUME AP+ BALSAMO 200ML x 1                          ,LIPIKAR BAUME (LRP)      ,LIPIKAR BAUME (LRP)      ,LA ROCHE POSAY    ,POPULAR                  ,49548,0,0,0,0,0,12,8,0,0,0,1,0,0,0,0,0,0,0,0,0,3,6,0,9, 9.00 , -   , 18.00 , 21.00 , 9.00 , 1.00 , 15.00 , 1.00 
BÁLSAMO,DIRECTO,CUERPO,PIEL ATÓPICA,Incluir,82F1B,PH Body,PH Body Care,NO,LIPIKAR BAUME AP+ BALSAMO 200ML x 1                          ,LIPIKAR BAUME (LRP)      ,LIPIKAR BAUME (LRP)      ,LA ROCHE POSAY    ,POPULAR                  ,49548,286,301,258,133,92,88,26,16,9,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0, -   , -   , 2.00 ," 1,211.00 ", -   , -   , -   , 2.00 
MICELAR,DIRECTO,ROSTRO,LIMPIEZA,Incluir,82A1A,PH Face,PH Face Cleansing excl. Acne,PH Face Cleansing,SENSIBIO H20 SOLN MICELAR 500ML x 1                          ,SENSIBIO H20 (AE1)       ,SENSIBIO H20 (AE1)       ,ALPES CHEMIE      ,POPULAR                  ,49560,3838,3328,3738,3016,315,66,29,5,6,2,1,1,2,4,1,1,1,0,0,0,0,0,0,0, -   , 1.00 , 9.00 ," 14,345.00 ", -   , 2.00 , -   , 4.00 
MICELAR,INDIRECTO,ROSTRO,LIMPIEZA,Incluir,82A1A,PH Face,PH Face Cleansing excl. Acne,PH Face Cleansing,SENSIBIO H20 SOLN MICELAR 500ML x 1                          ,SENSIBIO H20 (AE1)       ,SENSIBIO H20 (AE1)       ,ALPES CHEMIE      ,POPULAR                  ,49560,73,2,1,1,2,6,6,2,12,4,2,3,3,4,3,0,5,3,5,3,0,2,2,1, 1.00 , 3.00 , 31.00 , 114.00 , 3.00 , 5.00 , 5.00 , 9.00 
CREMA,DIRECTO,ROSTRO,ANTI-PIGMENTO,Incluir,82B4&,PH Face,PH Face Care excl. Acne,PH Even Skin,EUCERIN ANTI-PIGM. CR FAC NOCHE 50ML x 1                     ,EUCERIN ANTI-PIGM. (BEI) ,EUCERIN ANTI-PIGM. (BEI) ,BEIERSDORF        ,POPULAR                  ,49582,2078,2029,2441,1910,2385,3060,4166,4484,3979,3229,2169,2008,2626,1702,1821,1464,1382,2229,2675,3075,2309,2059,1784,1734," 1,734.00 "," 2,008.00 "," 24,860.00 "," 33,938.00 "," 3,518.00 "," 4,177.00 "," 5,577.00 "," 7,406.00 "
CREMA,INDIRECTO,ROSTRO,ANTI-PIGMENTO,Incluir,82B4&,PH Face,PH Face Care excl. Acne,PH Even Skin,EUCERIN ANTI-PIGM. CR FAC NOCHE 50ML x 1                     ,EUCERIN ANTI-PIGM. (BEI) ,EUCERIN ANTI-PIGM. (BEI) ,BEIERSDORF        ,POPULAR                  ,49582,95,124,12,62,134,65,236,100,141,131,71,75,56,85,215,72,68,148,103,100,100,160,104,125, 125.00 , 75.00 ," 1,336.00 "," 1,246.00 ", 229.00 , 146.00 , 389.00 , 277.00 
CREMA,INDIRECTO,ROSTRO,ANTI-PIGMENTO,Incluir,82B4&,PH Face,PH Face Care excl. Acne,PH Even Skin,EUCERIN ANTI-PIGM. CR FA DI F20 50ML x 1                     ,EUCERIN ANTI-PIGM. (BEI) ,EUCERIN ANTI-PIGM. (BEI) ,BEIERSDORF        ,POPULAR                  ,49583,298,230,101,78,183,146,204,249,50,168,222,168,367,151,395,238,76,315,139,258,168,217,178,219, 219.00 , 168.00 ," 2,721.00 "," 2,097.00 ", 397.00 , 390.00 , 614.00 , 558.00 
CREMA,DIRECTO,ROSTRO,ANTI-PIGMENTO,Incluir,82B4&,PH Face,PH Face Care excl. Acne,PH Even Skin,EUCERIN ANTI-PIGM. CR FA DI F20 50ML x 1                     ,EUCERIN ANTI-PIGM. (BEI) ,EUCERIN ANTI-PIGM. (BEI) ,BEIERSDORF        ,POPULAR                  ,49583,6431,4027,5222,4106,4220,6359,9464,8895,5403,4751,4670,4226,7981,3340,3448,2877,2816,4606,4916,6460,4356,3896,3496,3430," 3,430.00 "," 4,226.00 "," 51,622.00 "," 67,774.00 "," 6,926.00 "," 8,896.00 "," 10,822.00 "," 13,647.00 "
CREMA,INDIRECTO,ROSTRO,ULTRASENSITIVE,Incluir,82B1C,PH Face,PH Face Care excl. Acne,PH Hypersensitive,EUCERIN ULTRA SENS CREMA FACIAL 50ML x 1                     ,EUCERIN ULTRA SENS (BEI) ,EUCERIN ULTRA SENS (BEI) ,BEIERSDORF        ,POPULAR                  ,49584,119,136,48,97,53,101,158,236,190,193,166,48,57,156,94,128,70,80,163,75,115,132,114,113, 113.00 , 48.00 ," 1,297.00 "," 1,545.00 ", 227.00 , 214.00 , 359.00 , 407.00 
CREMA,DIRECTO,ROSTRO,ULTRASENSITIVE,Incluir,82B1C,PH Face,PH Face Care excl. Acne,PH Hypersensitive,EUCERIN ULTRA SENS CREMA FACIAL 50ML x 1                     ,EUCERIN ULTRA SENS (BEI) ,EUCERIN ULTRA SENS (BEI) ,BEIERSDORF        ,POPULAR                  ,49584,2487,2740,3101,2830,3399,3693,4038,4822,3570,3345,2975,2559,3005,3129,3317,3242,3216,3645,4311,4270,3909,3772,3201,3185," 3,185.00 "," 2,559.00 "," 42,202.00 "," 39,559.00 "," 6,386.00 "," 5,534.00 "," 10,158.00 "," 8,879.00 "
LIMPIEZA,DIRECTO,ROSTRO,ULTRASENSITIVE,Incluir,82A1A,PH Face,PH Face Cleansing excl. Acne,PH Face Cleansing,EUCERIN ULTRA SENS LOC. LIM.FAC 100ML x 1                    ,EUCERIN ULTRA SENS (BEI) ,EUCERIN ULTRA SENS (BEI) ,BEIERSDORF        ,POPULAR                  ,49585,72,132,88,86,104,154,141,171,161,160,101,94,95,90,131,132,149,148,178,167,167,144,134,139, 139.00 , 94.00 ," 1,674.00 "," 1,464.00 ", 273.00 , 195.00 , 417.00 , 355.00 
LIMPIEZA,INDIRECTO,ROSTRO,ULTRASENSITIVE,Incluir,82A1A,PH Face,PH Face Cleansing excl. Acne,PH Face Cleansing,EUCERIN ULTRA SENS LOC. LIM.FAC 100ML x 1                    ,EUCERIN ULTRA SENS (BEI) ,EUCERIN ULTRA SENS (BEI) ,BEIERSDORF        ,POPULAR                  ,49585,1,17,14,0,14,40,24,43,33,23,31,17,16,62,35,20,15,29,9,32,19,26,20,68, 68.00 , 17.00 , 351.00 , 257.00 , 88.00 , 48.00 , 114.00 , 71.00 
LOCIÓN,DIRECTO,CUERPO,SENSITIVE/DRY,Incluir,82F1C,PH Body,PH Body Care,NO,UREADIN 3 HYDROLOTI 500ML x 1                                ,UREADIN (ISD)            ,UREADIN (ISD)            ,ISDIN             ,POPULAR                  ,49598,194,160,169,150,135,124,153,197,152,153,68,23,48,34,21,18,12,27,13,10,4,4,8,17, 17.00 , 23.00 , 216.00 ," 1,678.00 ", 25.00 , 91.00 , 29.00 , 244.00 
LOCIÓN,INDIRECTO,CUERPO,SENSITIVE/DRY,Incluir,82F1C,PH Body,PH Body Care,NO,UREADIN 3 HYDROLOTI 500ML x 1                                ,UREADIN (ISD)            ,UREADIN (ISD)            ,ISDIN             ,POPULAR                  ,49598,24,20,6,62,3,4,8,2,5,24,4,0,3,0,0,0,0,0,0,0,0,0,0,0, -   , -   , 3.00 , 162.00 , -   , 4.00 , -   , 28.00 
LIMPIEZA,INDIRECTO,CUERPO,SENSITIVE/DRY,Incluir,85J1C,PH Body Cleansing,PH Bath Shower,PH Shower,UREADIN GEL BATH 500ML x 1                                   ,UREADIN (ISD)            ,UREADIN (ISD)            ,ISDIN             ,POPULAR                  ,49599,0,2,2,1,2,4,6,5,0,6,11,4,7,2,0,1,0,2,11,5,0,1,5,0, -   , 4.00 , 34.00 , 43.00 , 5.00 , 15.00 , 6.00 , 21.00 
LIMPIEZA,DIRECTO,CUERPO,SENSITIVE/DRY,Incluir,85J1C,PH Body Cleansing,PH Bath Shower,PH Shower,UREADIN GEL BATH 500ML x 1                                   ,UREADIN (ISD)            ,UREADIN (ISD)            ,ISDIN             ,POPULAR                  ,49599,179,204,171,132,147,147,156,183,184,219,224,148,235,170,208,166,179,228,165,217,203,229,212,170, 170.00 , 148.00 ," 2,382.00 "," 2,094.00 ", 382.00 , 372.00 , 611.00 , 591.00 
GEL,DIRECTO,ROSTRO,ANTI-PIGMENTO,Incluir,82B4&,PH Face,PH Face Care excl. Acne,PH Even Skin,NEOSTRATA GEL PIG LIGH 40G x 1                               ,NEOSTRATA (M7E)          ,NEOSTRATA (M7E)          ,MEDSTYLE          ,POPULAR                  ,49625,1,2,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, -   , -   , -   , 7.00 , -   , -   , -   , -   
GEL,INDIRECTO,ROSTRO,ANTI-PIGMENTO,Incluir,82B4&,PH Face,PH Face Care excl. Acne,PH Even Skin,NEOSTRATA GEL PIG LIGH 40G x 1                               ,NEOSTRATA (M7E)          ,NEOSTRATA (M7E)          ,MEDSTYLE          ,POPULAR                  ,49625,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, -   , -   , -   , 1.00 , -   , -   , -   , -   
LOCIÓN,INDIRECTO,CUERPO,PIEL ATÓPICA,Incluir,83B1B,PH Body,PH Body Care,NO,NUTRATOPIC PRO AMP LOC 400ML x 1                             ,NUTRATOPIC (ISD)         ,NUTRATOPIC (ISD)         ,ISDIN             ,POPULAR                  ,49628,108,114,141,93,124,117,118,161,128,179,88,117,72,63,98,114,89,84,94,113,79,72,71,117, 117.00 , 117.00 ," 1,066.00 "," 1,488.00 ", 188.00 , 205.00 , 260.00 , 384.00 
LOCIÓN,DIRECTO,CUERPO,PIEL ATÓPICA,Incluir,83B1B,PH Body,PH Body Care,NO,NUTRATOPIC PRO AMP LOC 400ML x 1                             ,NUTRATOPIC (ISD)         ,NUTRATOPIC (ISD)         ,ISDIN             ,POPULAR                  ,49628,793,836,929,815,953,978,894,1124,1109,1062,1036,843,929,895,863,933,931,1015,1038,1212,1119,1122,1053,930, 930.00 , 843.00 ," 12,040.00 "," 11,372.00 "," 1,983.00 "," 1,879.00 "," 3,105.00 "," 2,941.00 "
CREMA,INDIRECTO,CUERPO,PIEL ATÓPICA,Incluir,83B1A,PH Body,PH Body Care,NO,NUTRATOPIC PRO AMP CR 200G x 1                               ,NUTRATOPIC (ISD)         ,NUTRATOPIC (ISD)         ,ISDIN             ,POPULAR                  ,49629,29,36,53,28,54,78,45,37,55,53,35,51,29,51,28,77,31,39,65,112,62,67,59,77, 77.00 , 51.00 , 697.00 , 554.00 , 136.00 , 86.00 , 203.00 , 139.00 
CREMA,DIRECTO,CUERPO,PIEL ATÓPICA,Incluir,83B1A,PH Body,PH Body Care,NO,NUTRATOPIC PRO AMP CR 200G x 1                               ,NUTRATOPIC (ISD)         ,NUTRATOPIC (ISD)         ,ISDIN             ,POPULAR                  ,49629,555,575,588,556,611,588,509,642,601,514,545,405,424,404,360,346,347,437,475,423,403,382,414,340, 340.00 , 405.00 ," 4,755.00 "," 6,689.00 ", 754.00 , 950.00 ," 1,136.00 "," 1,464.00 "
CREMA,DIRECTO,ROSTRO,PIEL GRASA,Incluir,83A1B,PH Face,PH Acne,PH Acne Care,EFFACLAR BB BLUR MAQ UNIF A/B 30ML x 1                       ,EFFACLAR BB BLUR (LRP)   ,EFFACLAR BB BLUR (LRP)   ,LA ROCHE POSAY    ,POPULAR                  ,49652,1023,1469,2393,2164,1968,1681,1482,558,346,134,146,334,626,637,1264,1051,1029,1161,1786,1465,947,1035,751,720, 720.00 , 334.00 ," 12,472.00 "," 13,698.00 "," 1,471.00 ", 480.00 ," 2,506.00 ", 614.00 
CREMA,INDIRECTO,ROSTRO,PIEL GRASA,Incluir,83A1B,PH Face,PH Acne,PH Acne Care,EFFACLAR BB BLUR MAQ UNIF A/B 30ML x 1                       ,EFFACLAR BB BLUR (LRP)   ,EFFACLAR BB BLUR (LRP)   ,LA ROCHE POSAY    ,POPULAR                  ,49652,5,6,15,5,20,1,3,0,0,0,0,0,0,16,7,1,6,28,40,7,10,0,2,16, 16.00 , -   , 133.00 , 55.00 , 18.00 , -   , 18.00 , -   
EXFOLIANTE,DIRECTO,ROSTRO,PIEL GRASA,Incluir,83A3G,PH Face,PH Acne,PH Acne Cleansing,EUCERIN DERMOPURIF GEL EXF FAC 100ML x 1                     ,EUCERIN DERMOPURIF (BEI) ,EUCERIN DERMOPURIF (BEI) ,BEIERSDORF        ,POPULAR                  ,49654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, -   , -   , -   , -   , -   , -   , -   , -   
EXFOLIANTE,INDIRECTO,ROSTRO,PIEL GRASA,Incluir,83A3G,PH Face,PH Acne,PH Acne Cleansing,EUCERIN DERMOPURIF GEL EXF FAC 100ML x 1                     ,EUCERIN DERMOPURIF (BEI) ,EUCERIN DERMOPURIF (BEI) ,BEIERSDORF        ,POPULAR                  ,49654,0,0,0,0,0,0,4,16,2,0,12,4,4,3,6,4,9,6,5,2,11,3,1,7, 7.00 , 4.00 , 61.00 , 38.00 , 8.00 , 16.00 , 11.00 , 16.00 
CREMA,INDIRECTO,ROSTRO,ANTIARRUGAS,Incluir,82B5A,PH Face,PH Face Care excl. Acne,PH Anti-Age,LIFTACTIV SUPREME CR A/AR N/M 50G x 1                        ,LIFTACTIV SUPREME (VCY)  ,LIFTACTIV SUPREME (VCY)  ,VICHY             ,POPULAR                  ,49658,16,17,22,16,21,17,34,39,38,16,32,27,20,18,15,23,33,56,26,32,16,23,28,17, 17.00 , 27.00 , 307.00 , 295.00 , 45.00 , 59.00 , 68.00 , 75.00 
CREMA,DIRECTO,ROSTRO,ANTIARRUGAS,Incluir,82B5A,PH Face,PH Face Care excl. Acne,PH Anti-Age,LIFTACTIV SUPREME CR A/AR N/M 50G x 1                        ,LIFTACTIV SUPREME (VCY)  ,LIFTACTIV SUPREME (VCY)  ,VICHY             ,POPULAR                  ,49658,3522,1370,2931,3709,2756,5073,2768,3137,2293,5199,3559,1799,5802,1398,2333,2442,1845,2984,2621,2346,2044,2851,1776,1755," 1,755.00 "," 1,799.00 "," 30,197.00 "," 38,116.00 "," 3,531.00 "," 5,358.00 "," 6,382.00 "," 10,557.00 "
LIMPIEZA,INDIRECTO,CUERPO,PIEL ATÓPICA,Incluir,85A2B,PH Body Cleansing,PH Soap,PH Soap,NUTRATOPIC PRO AMP GEL 400ML x 1                             ,NUTRATOPIC (ISD)         ,NUTRATOPIC (ISD)         ,ISDIN             ,POPULAR                  ,49660,33,30,29,37,30,32,27,48,52,96,29,42,26,40,70,28,84,37,44,31,56,50,57,40, 40.00 , 42.00 , 563.00 , 485.00 , 97.00 , 71.00 , 147.00 , 167.00 
LIMPIEZA,DIRECTO,CUERPO,PIEL ATÓPICA,Incluir,85A2B,PH Body Cleansing,PH Soap,PH Soap,NUTRATOPIC PRO AMP GEL 400ML x 1                             ,NUTRATOPIC (ISD)         ,NUTRATOPIC (ISD)         ,ISDIN             ,POPULAR                  ,49660,393,476,423,390,431,530,429,418,499,458,483,383,446,503,444,409,441,476,519,561,544,415,450,365, 365.00 , 383.00 ," 5,573.00 "," 5,313.00 ", 815.00 , 866.00 ," 1,230.00 "," 1,324.00 "
CREMA,DIRECTO,ROSTRO,ANTI-PIGMENTO,Incluir,82B4&,PH Face,PH Face Care excl. Acne,PH Even Skin,PIGMENTCLAR CR A/MA F30 40ML x 1                             ,PIGMENTCLAR (LRP)        ,PIGMENTCLAR (LRP)        ,LA ROCHE POSAY    ,POPULAR                  ,49682,300,253,376,426,350,339,287,296,311,364,310,284,214,190,223,210,244,228,384,325,353,330,221,219, 219.00 , 284.00 ," 3,141.00 "," 3,896.00 ", 440.00 , 594.00 , 770.00 , 958.00 
CREMA,INDIRECTO,ROSTRO,ANTI-PIGMENTO,Incluir,82B4&,PH Face,PH Face Care excl. Acne,PH Even Skin,PIGMENTCLAR CR A/MA F30 40ML x 1                             ,PIGMENTCLAR (LRP)        ,PIGMENTCLAR (LRP)        ,LA ROCHE POSAY    ,POPULAR                  ,49682,0,2,4,0,0,0,0,0,3,8,2,5,3,5,0,0,1,2,6,6,2,0,0,0, -   , 5.00 , 25.00 , 24.00 , -   , 7.00 , -   , 15.00 
GEL-CREMA,INDIRECTO,ROSTRO,ANTI-PIGMENTO,Incluir,82B4&,PH Face,PH Face Care excl. Acne,PH Even Skin,NEORETIN DISC CONT GELCREMA F50 40ML x 1                     ,NEORETIN DISC CONT (BAG) ,NEORETIN DISC CONT (BAG) ,BAGO              ,POPULAR                  ,49691,6,1,0,0,1,4,0,2,10,9,9,10,6,2,4,1,4,4,10,7,7,9,10,0, -   , 10.00 , 64.00 , 52.00 , 10.00 , 19.00 , 19.00 , 28.00 
GEL-CREMA,DIRECTO,ROSTRO,ANTI-PIGMENTO,Incluir,82B4&,PH Face,PH Face Care excl. Acne,PH Even Skin,NEORETIN DISC CONT GELCREMA F50 40ML x 1                     ,NEORETIN DISC CONT (BAG) ,NEORETIN DISC CONT (BAG) ,BAGO              ,POPULAR                  ,49691,194,150,89,73,155,242,183,141,248,274,258,197,219,185,240,168,199,221,241,304,253,263,262,250, 250.00 , 197.00 ," 2,805.00 "," 2,204.00 ", 512.00 , 455.00 , 775.00 , 729.00 
SERUM,DIRECTO,ROSTRO,ANTI-PIGMENTO,Incluir,82B4&,PH Face,PH Face Care excl. Acne,PH Even Skin,NEORETIN DISC CONT SERUM 30ML x 1                            ,NEORETIN DISC CONT (BAG) ,NEORETIN DISC CONT (BAG) ,BAGO              ,POPULAR                  ,49692,351,405,440,423,386,359,418,363,462,422,406,309,395,335,380,339,329,424,426,552,463,425,411,380, 380.00 , 309.00 ," 4,859.00 "," 4,744.00 ", 791.00 , 715.00 ," 1,216.00 "," 1,137.00 "
SERUM,INDIRECTO,ROSTRO,ANTI-PIGMENTO,Incluir,82B4&,PH Face,PH Face Care excl. Acne,PH Even Skin,NEORETIN DISC CONT SERUM 30ML x 1                            ,NEORETIN DISC CONT (BAG) ,NEORETIN DISC CONT (BAG) ,BAGO              ,POPULAR                  ,49692,7,12,8,26,17,1,10,15,15,12,8,14,16,18,1,4,3,8,7,9,10,11,4,2, 2.00 , 14.00 , 93.00 , 145.00 , 6.00 , 22.00 , 17.00 , 34.00 
CREMA,INDIRECTO,ROSTRO,ANTIARRUGAS,Incluir,82B5A,PH Face,PH Face Care excl. Acne,PH Anti-Age,ENDOCARE BAG TEN CR REA 30ML x 1                             ,ENDOCARE BAG (BAG)       ,ENDOCARE BAG (BAG)       ,BAGO              ,POPULAR                  ,49695,0,4,3,0,1,5,3,1,2,10,1,2,2,5,3,0,0,6,1,2,4,6,2,3, 3.00 , 2.00 , 34.00 , 32.00 , 5.00 , 3.00 , 11.00 , 13.00 
CREMA,DIRECTO,ROSTRO,ANTIARRUGAS,Incluir,82B5A,PH Face,PH Face Care excl. Acne,PH Anti-Age,ENDOCARE BAG TEN CR REA 30ML x 1                             ,ENDOCARE BAG (BAG)       ,ENDOCARE BAG (BAG)       ,BAGO              ,POPULAR                  ,49695,166,190,170,138,205,162,174,205,171,167,151,125,148,182,218,154,128,131,148,164,134,177,103,113, 113.00 , 125.00 ," 1,800.00 "," 2,024.00 ", 216.00 , 276.00 , 393.00 , 443.00 
SERUM,INDIRECTO,ROSTRO,ANTIARRUGAS,Incluir,82B5A,PH Face,PH Face Care excl. Acne,PH Anti-Age,ENDOCARE BAG TEN SUE REAF 30ML x 1                           ,ENDOCARE BAG (BAG)       ,ENDOCARE BAG (BAG)       ,BAGO              ,POPULAR                  ,49696,0,0,0,0,0,3,1,0,1,0,0,0,2,2,1,0,0,0,1,0,0,0,2,5, 5.00 , -   , 13.00 , 5.00 , 7.00 , -   , 7.00 , -   
SERUM,DIRECTO,ROSTRO,ANTIARRUGAS,Incluir,82B5A,PH Face,PH Face Care excl. Acne,PH Anti-Age,ENDOCARE BAG TEN SUE REAF 30ML x 1                           ,ENDOCARE BAG (BAG)       ,ENDOCARE BAG (BAG)       ,BAGO              ,POPULAR                  ,49696,57,26,6,4,7,22,35,38,24,29,23,20,26,39,62,35,23,32,38,44,19,20,20,20, 20.00 , 20.00 , 378.00 , 291.00 , 40.00 , 43.00 , 60.00 , 72.00 
OJOS,DIRECTO,ROSTRO,ANTIARRUGAS,Incluir,82D2A,PH Face,PH Face Care excl. Acne,PH Anti-Age,ENDOCARE BAG TEN CON OJO 15ML x 1                            ,ENDOCARE BAG (BAG)       ,ENDOCARE BAG (BAG)       ,BAGO              ,POPULAR                  ,49697,253,285,262,241,181,247,212,223,229,169,151,122,182,197,232,182,145,182,183,234,131,122,130,125, 125.00 , 122.00 ," 2,045.00 "," 2,575.00 ", 255.00 , 273.00 , 377.00 , 442.00 
OJOS,INDIRECTO,ROSTRO,ANTIARRUGAS,Incluir,82D2A,PH Face,PH Face Care excl. Acne,PH Anti-Age,ENDOCARE BAG TEN CON OJO 15ML x 1                            ,ENDOCARE BAG (BAG)       ,ENDOCARE BAG (BAG)       ,BAGO              ,POPULAR                  ,49697,2,1,1,0,2,4,1,1,1,0,0,0,1,1,1,0,2,0,1,1,2,1,0,6, 6.00 , -   , 16.00 , 13.00 , 6.00 , -   , 7.00 , -   
AMPOLLAS,INDIRECTO,ROSTRO,ANTIARRUGAS,Incluir,82B8&,PH Face,PH Face Care excl. Acne,PH FC Others,ENDOCARE BAG TEN AMP REAF 2ML x 10                           ,ENDOCARE BAG (BAG)       ,ENDOCARE BAG (BAG)       ,BAGO              ,POPULAR                  ,49698,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0, -   , -   , 1.00 , 4.00 , -   , -   , -   , -   
AMPOLLAS,DIRECTO,ROSTRO,ANTIARRUGAS,Incluir,82B8&,PH Face,PH Face Care excl. Acne,PH FC Others,ENDOCARE BAG TEN AMP REAF 2ML x 10                           ,ENDOCARE BAG (BAG)       ,ENDOCARE BAG (BAG)       ,BAGO              ,POPULAR                  ,49698,26,19,19,15,21,20,19,21,16,20,13,16,13,8,30,9,17,14,11,24,4,9,9,9, 9.00 , 16.00 , 157.00 , 225.00 , 18.00 , 29.00 , 27.00 , 49.00 
MICELAR,DIRECTO,ROSTRO,LIMPIEZA,Incluir,82A1A,PH Face,PH Face Cleansing excl. Acne,PH Face Cleansing,ENDOCARE BAG AQU LIMP FAC 125ML x 1                          ,ENDOCARE BAG (BAG)       ,ENDOCARE BAG (BAG)       ,BAGO              ,POPULAR                  ,49699,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, -   , -   , -   , 1.00 , -   , -   , -   , -   
