CATEGORIA,SUBCATEGORIA,PRESENTACION,PRODUCTO,BRAND,LABORATORIO,ETICO/POPULAR,MTH - 202103,MTH - 202104,MTH - 202105,MTH - 202106,MTH - 202107,MTH - 202108,MTH - 202109,MTH - 202110,MTH - 202111,MTH - 202112,MTH - 202201,MTH - 202202,MTH - 202203,MTH - 202204,MTH - 202205,MTH - 202206,MTH - 202207,MTH - 202208,MTH - 202209,MTH - 202210,MTH - 202211,MTH - 202212,MTH - 202301,MTH - 202302,MAT 22,MAT 23,P3M 22,P3M 23,YTD 22,YTD 23
BODY,BODY CARE - PIEL ATOPICA TRATAMIENTO,EUCERIN ATOPICONTR CRE.ACUT CAR   40ML X 1,EUCERIN ATOPICONTR (BEI),EUCERIN,BEIERSDORF,POPULAR,2446288,2068480,1900225,2380785,1067196,2895731,2420649,1728867,2457004,2419680,1828776,2495559,1388596,1332738,205800,617400,617400,,,205800,,,,,26109240,4367734,6744015,0,4324335,0
BODY,BODY CARE - PIEL SECA TRATAMIENTO,RETIMAX CREMA ULTRA   150ML X 1,RETIMAX (S2D),SKIN DRUG,SKIN DRUG,POPULAR,1247760,1387420,1946084,2371880,1985760,1985760,2592520,2371880,1544480,1213520,1589654,1813500,1696500,1579500,1813500,1287000,1345500,1638000,1170000,1287000,1462500,1462500,1287000,1020000,22050218,17049000,4616674,3769500,3403154,2307000
BODY,BODY CARE - PIEL SECA UREA,EUCERIN COMPL.REPA LOC.INTE.URE 10% 250ML X 1,EUCERIN COMPL.REPA (BEI),EUCERIN,BEIERSDORF,POPULAR,31510935,25124283,19736574,18890508,36758900,27809782,34061166,36855641,28799364,39534477,35394352,35864676,37165392,33010880,36337752,32463960,41814258,34003314,41682875,35749576,37301256,38841152,32451069,42483012,370340658,443304496,110793505,113775233,71259028,74934081
BODY,BODY CARE - PIEL SECA UREA,UREADERM ESPUMA 20% 150ML X 1,UREADERM (MLB),ROEMMERS,MEGALABS,POPULAR,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
BODY,BODY CARE - PIEL SENSIBLE TRATAMIENTO,ACUANOVA LOC.   220ML X 1,ACUANOVA (N7D),NOVADERMA,NOVADERMA,POPULAR,9854302,8787504,8308560,9471534,10738860,12223484,10843856,12346104,9144562,10343516,9100308,9912840,9876952,8267193,8422245,11060020,9614483,10026895,10561392,7554726,6660450,11533240,7947264,7233772,121075430,108758632,29356664,26714276,19013148,15181036
BODY,BODY CARE - PIEL SENSIBLE TRATAMIENTO,ATODERM CR200+GD100    X 1,ATODERM (BDM),BIODERMA,BIODERMA,POPULAR,,,,,,,,,165666,1438150,770546,209748,279664,167796,553734,419496,653708,699160,209748,559328,139832,908908,209622,279664,2584110,5080660,2418444,1398194,980294,489286
BODY,BODY CARE - PIEL SENSIBLE TRATAMIENTO,CERAVE CR.HIDRATANT   454G X 1,CERAVE (L/O),CERAVE,LOREAL,POPULAR,,,,,,,,,,,6329336,36602280,31676568,129332719,50754168,53686080,59874444,65409309,69804670,72364320,69211296,106321707,88871110,117842595,42931616,915148986,42931616,313035412,42931616,206713705
BODY,BODY CARE - PIEL SENSIBLE TRATAMIENTO,FISIOGEL A.I. CREMA LIQ   100ML X 1,FISIOGEL A.I. (MLB),GLAXOSMITHKLINE,MEGALABS,POPULAR,,,,,,,,,,,,,1160880,20415192,23866185,10572748,10520206,16514372,35242484,10756060,9787255,13484012,11401414,14428596,0,178149404,0,39314022,0,25830010
BODY,BODY CARE - PIEL SENSIBLE TRATAMIENTO,HYDRASKIN CR HI280+G60    X 1,HYDRASKIN (P7D),PHARMADERM,PHARMADERM,POPULAR,1774152,2014950,1484700,2088645,1672475,1749825,1680722,1696800,1961925,2125071,2014950,1696064,1710270,2033655,1571752,2301494,2063280,2806700,2192475,2458382,1931652,2828280,2633505,2243136,21960279,26774581,5836085,7704921,3711014,4876641
BODY,BODY CARE - PIEL SENSIBLE TRATAMIENTO,URIAGE GEL BAN SURG   500ML X 1,URIAGE (MVE),MEDIVELIUS,MEDIVELIUS,POPULAR,433386,720470,842364,1394440,1177785,705888,594706,,446028,84958,84958,314344,169916,212394,84958,,266976,88992,,240276,71193,2456161,2527350,1991088,6799327,8109304,484260,6974599,399302,4518438
BODY,BODY CARE - PIEL SENSIBLE TRATAMIENTO,URIAGE LECHE HIDRAT   500ML X 1,URIAGE (MVE),MEDIVELIUS,MEDIVELIUS,POPULAR,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
BODY,BODY CLEANSING - PIEL ATOPICA LIMPIEZA,LIPIKAR SYNDET LIQD.SYNDET   400ML X 1,LIPIKAR SYNDET (LRP),LRP,LA ROCHE POSAY,POPULAR,5998844,2170244,1787376,1805356,4485312,3010410,4110468,2775204,4583828,2916810,3463950,6751800,4769970,3087880,3278664,3185754,5210356,5214386,8101580,9532004,9409608,14977825,9380828,13697866,43859602,89846721,13132560,38056519,10215750,23078694
BODY,BODY CLEANSING - PIEL SENSIBLE LIMPIEZA,ATODERM DOUCHE AD1L+IGC75ML    X 1,ATODERM DOUCHE (BDM),BIODERMA,BIODERMA,POPULAR,,,,,,,,,,,,,,,7526325,4359168,3008192,467228,584035,233614,350421,350421,327057,179800,0,17386261,0,857278,0,506857
BODY,BODY CLEANSING - PIEL SENSIBLE LIMPIEZA,BONAVEN LOC.LIMPIAD   120ML X 1,BONAVEN (MLB),ROEMMERS,MEGALABS,POPULAR,682542,580720,466692,367170,378909,485472,45550,302225,69932,45800,294448,107970,35990,32572,62492,36837,31877,,33414,33414,,,,,3827430,266596,448218,0,402418,0
BODY,BODY CLEANSING - PIEL SENSIBLE LIMPIEZA,EFAL LIMPIAD LIQD   500G X 1,EFAL (SIE),SIEGFRIED,SIEGFRIED,POPULAR,604674,574434,599950,575950,670596,1263262,1523600,554260,1289849,1299980,672078,682464,1272854,1517373,1047690,2863440,1468944,1084536,1627902,806680,1084527,1928064,2164392,1325544,10311097,18191946,2654522,5418000,1354542,3489936
BODY,BODY CLEANSING - PIEL SENSIBLE LIMPIEZA,EUCERIN PH5 GEL SYNDET   250ML X 1,EUCERIN PH5 (BEI),EUCERIN,BEIERSDORF,POPULAR,48644720,41614660,43403543,44166720,53380035,43615800,44457816,42520049,43324614,41499423,39224208,40410006,36288290,42230329,45514800,35377680,40524078,35479153,29139750,31591756,40375566,40463712,36177386,40735890,526261594,453898390,121133637,117376988,79634214,76913276
FACE TOTAL,ACNE CARE,AVENE CLEANANCE EMUL.SP30   50ML X 1,AVENE CLEANANCE (PC6),AVENE,PERCOS,POPULAR,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
FACE TOTAL,ACNE CARE,NORMADERM HIDRA.GL CREMA   50ML X 1,NORMADERM HIDRA.GL (VCY),VICHY,VICHY,POPULAR,1299718,577283,327776,600376,1170092,79859,1334610,1347136,1625140,577398,,198598,138630,69315,4,2,2,18,6,314680,8,6,314680,236010,9137986,1073361,775996,550696,198598,550690
FACE TOTAL,ACNE CLEANSING,SEBIUM GEL MOUSSANT   200ML X 1,SEBIUM (BDM),BIODERMA,BIODERMA,POPULAR,54389503,52126096,43411200,24175800,14759750,13690575,54567067,43105888,22859220,54029388,49526809,54933038,51391821,45957836,44362032,49767093,49924840,171103018,61744110,66202948,34178918,55027336,34804640,33604480,481574334,698069072,158489235,123436456,104459847,68409120
FACE TOTAL,ACNE CLEANSING,TEEN DERM GEL   150ML X 1,TEEN DERM (S1F),SISCOL FARMA S.A.,SISCOL FARMA S.A.,POPULAR,2904858,3201092,5491464,5925720,2985622,1940232,1738944,3643982,4342780,3033072,1681596,1291653,1832702,1443972,1413516,1852182,1664442,2423337,1385952,1827825,2175102,2282148,2699361,2371637,38181015,23372176,6006321,7353146,2973249,5070998
FACE TOTAL,ACNE CLEANSING,TEEN DERM SOLN AQUA   250ML X 1,TEEN DERM (S1F),SISCOL FARMA S.A.,SISCOL FARMA S.A.,POPULAR,54185,135462,,154814,,77407,77407,131592,1376336,350298,175418,,,,175418,,,87709,333292,306980,140334,210951,552570,423635,2532919,2230889,525716,1187156,175418,976205
FACE TOTAL,FACE CARE - AGUAS TERMALES,AVENE AGUA TERMAL AE+L100+SO50   150ML X 1,AVENE AGUA TERMAL (PC6),AVENE,PERCOS,POPULAR,,,46134,,,,,,,,,,,,,,,,,,,,,,46134,0,0,0,0,0
FACE TOTAL,FACE CARE - AGUAS TERMALES,AVENE AGUA TERMAL AE+L100+SO50   300ML X 1,AVENE AGUA TERMAL (PC6),AVENE,PERCOS,POPULAR,54387,,,,,,,,,,,,,,,,,,,,,,,,54387,0,0,0,0,0
FACE TOTAL,FACE CARE - ANTIEDAD,ACGLICOLIC SERUM FACIAL 6% 30ML X 1,ACGLICOLIC (S.D),SESDERMA,SESDERMA,POPULAR,2698920,199920,699720,199920,,,85680,85680,89964,89964,,89964,89964,,,89964,,121504,96712,,,,,,4239732,398144,179928,0,89964,0
FACE TOTAL,FACE CARE - ANTIEDAD,AVENE SERENAGE CREMA NOCHE   40ML X 1,AVENE SERENAGE (PC6),AVENE,PERCOS,POPULAR,121100,,,,,,,,,,,,,,,140597,,,,,,,,,121100,140597,0,0,0,0
FACE TOTAL,FACE CARE - ANTIEDAD,AVENE YSTHEAL EMULS 0.05% 30ML X 1,AVENE YSTHEAL (PC6),AVENE,PERCOS,POPULAR,365043,68345,,205035,227818,632985,379791,,,,,,,,,,,,,,,,,,1879017,0,0,0,0,0
FACE TOTAL,FACE CARE - ANTIEDAD,ENDOCARE SE RA C FE E   30ML X 1,ENDOCARE (MVE),MEDIVELIUS,MEDIVELIUS,POPULAR,308000,308000,399714,675999,1893600,833576,1652560,1078000,1078000,462000,462000,1078000,770000,308000,462000,,,,,,760568,226807,,269900,10229449,2797275,2002000,496707,1540000,269900
FACE TOTAL,FACE CARE - ANTIEDAD,EUCERIN HYALU MIST SPRAY FACIAL   150ML X 1,EUCERIN HYALU MIST (BEI),EUCERIN,BEIERSDORF,POPULAR,8027768,4300758,6477320,5547563,8773578,6553560,7769476,7311876,8117542,8312235,6521230,8599305,11933823,10563994,14650472,11404218,17050764,19695567,18747737,15273720,16953172,22330490,20617000,22884264,86312211,202105221,23432770,65831754,15120535,43501264
FACE TOTAL,FACE CARE - ANTIEDAD,EUCERIN HYALU.FIL LOC FAC HIDR   30ML X 1,EUCERIN HYALU.FIL (BEI),EUCERIN,BEIERSDORF,POPULAR,25292952,14590492,23962048,19036050,33118170,33626248,32540584,37730377,41732660,42452220,38398023,46403370,40969900,44567796,42300730,40963776,65429973,44438125,59093181,55269763,214366041,70797650,76202952,90518048,388883194,844917935,127253613,237518650,84801393,166721000
FACE TOTAL,FACE CARE - ANTIEDAD,EUCERIN VOLUM.FIL CREMA DIA   50ML X 1,EUCERIN VOLUM.FIL (BEI),EUCERIN,BEIERSDORF,POPULAR,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
FACE TOTAL,FACE CARE - ANTIEDAD,MINERAL 89 GEL HIDR.MOI   30ML X 1,MINERAL 89 (VCY),VICHY,VICHY,POPULAR,26417980,16092330,18073978,21412496,39392646,28258353,38361632,37976078,30303051,150280728,54190516,68367528,68995584,78533938,274875054,47468113,64973958,59977008,64605582,59714892,55424655,91145160,62165416,69262284,529127316,997141644,272838772,222572860,122558044,131427700
FACE TOTAL,FACE CARE - ANTIEDAD,RETIMAX ANTIOJERAS   25G X 1,RETIMAX (S2D),SKIN DRUG,SKIN DRUG,POPULAR,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
FACE TOTAL,FACE CARE - ANTIEDAD,SUBSTIANE UV CR.TRATAMIEN   40ML X 1,SUBSTIANE UV (LRP),LRP,LA ROCHE POSAY,POPULAR,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
FACE TOTAL,FACE CARE - ANTIEDAD,URIAGE AGE PROTECT CR NOC DETOX   40ML X 1,URIAGE AGE PROTECT (MVE),MEDIVELIUS,MEDIVELIUS,POPULAR,,,,,,,,112500,148750,,,148750,,,,,230562,,,,117810,282744,,,410000,631116,148750,282744,148750,0
FACE TOTAL,FACE CARE - ANTIPIGMENT,AZELAC RU CREMA GEL   50ML X 1,AZELAC RU (S.D),SESDERMA,SESDERMA,POPULAR,10696400,7459716,12352495,14330580,19055274,20820447,19948776,21734727,15217375,15031800,17916360,18623222,23773164,22479554,20054080,24723585,21176844,22431248,22701030,24246950,22882112,27257620,22174778,23233531,193187172,277134496,51571382,72665929,36539582,45408309
FACE TOTAL,FACE CARE - ANTIPIGMENT,DHEMS CR.DESP.MANO   30ML X 1,DHEMS (PC6),DHEMS,PERCOS,POPULAR,188574,292524,62815,162384,,,128390,,,,,,,,,,,,,,,,,,834687,0,0,0,0,0
FACE TOTAL,FACE CARE - ANTIPIGMENT,NEOTONE SOLN AQUA   250ML X 1,NEOTONE (S1F),SISCOL FARMA S.A.,SISCOL FARMA S.A.,POPULAR,195316,95768,177144,202668,219296,221524,199029,294860,124248,442200,159096,238644,647750,79548,238644,420012,565670,63639,254556,119319,278411,199615,199615,319384,2569793,3386163,839940,718614,397740,518999
FACE TOTAL,FACE CARE - ANTIPIGMENT,UNITONE 4 ADVANCE CREMA   15ML X 1,UNITONE 4 ADVANCE (S1F),SISCOL FARMA S.A.,SISCOL FARMA S.A.,POPULAR,9428047,9962028,16390500,10215312,13362032,11881029,5050694,12541376,17313736,7573764,3418389,2650540,4846881,4397085,3699444,4199911,6868950,3453346,3411975,4455858,3942330,3947580,3609216,4511520,119787447,51344096,13642693,12068316,6068929,8120736
FACE TOTAL,FACE CARE - CLEANSING,DHEMS CR. DETOX AN   30ML X 1,DHEMS (PC6),DHEMS,PERCOS,POPULAR,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
FACE TOTAL,FACE CARE - CLEANSING,SENSIBIO AR CR.BB   40ML X 1,SENSIBIO AR (BDM),BIODERMA,BIODERMA,POPULAR,3972478,2096845,2802424,3593856,3119134,2026998,4615865,4316232,4798625,4435384,2835875,4169811,4483906,5662080,4082796,7055048,6707064,5520733,7014636,6584334,4470492,7815460,4015924,4713318,42783527,68125791,11441070,16544702,7005686,8729242
FACE TOTAL,FACE CARE - CLEANSING,SENSIBIO GM200+AG10ML    X 2,SENSIBIO (BDM),BIODERMA,BIODERMA,POPULAR,77231,83487,83487,83487,,,,,,,,,,,,,,,,,,,106975,112605,327692,219580,0,219580,0,219580
FACE TOTAL,FACE CARE - CLEANSING,SENSIBIO H2O SO D500+SE15    X 1,SENSIBIO H2O (BDM),BIODERMA,BIODERMA,POPULAR,,230638,2211700,5792688,1797705,1543586,906283,297142,481848,240924,297142,,,148571,107536,297142,297142,148571,297142,120187,,101210,,,13799656,1517501,538066,101210,297142,0
FACE TOTAL,FACE CARE - CLEANSING,SENSIBIO MOUSSANT GEL ESPUMOSO   100ML X 1,SENSIBIO MOUSSANT (BDM),BIODERMA,BIODERMA,POPULAR,1938096,2176856,9312963,7038654,11027874,9686798,10888726,11582064,12391120,15544020,11988792,11963907,14542106,18534240,17116464,25389780,29349096,31665560,31171552,22541748,19330600,29176596,32205667,32862390,115539870,303885799,39496719,94244653,23952699,65068057
FACE TOTAL,FACE CARE - CLEANSING,SYNDERM LIQD SCRUB   120ML X 1,SYNDERM (P7D),PHARMADERM,PHARMADERM,POPULAR,23557611,20440552,20077091,18381282,19834620,19290752,20281434,22280832,18107937,21615552,20676130,16194468,20318396,20726320,20607940,24423630,20631644,19435104,23461358,18360256,18114316,23110066,19991470,20251017,240738261,249431517,58486150,63352553,36870598,40242487
FACE TOTAL,FACE CARE - HIDRATACION,URIAGE AQUAPRECIS GEL CONT OJO   15ML X 1,URIAGE AQUAPRECIS (MVE),MEDIVELIUS,MEDIVELIUS,POPULAR,,,,,,,,,,,,,,38182,,82600,38181,,,,,,,,0,158963,0,0,0,0
FACE TOTAL,FACE CUIDADO ESPECIFICO,ATPSES CREMA ENERGI   50ML X 1,ATPSES (S.D),SESDERMA,SESDERMA,POPULAR,,176000,,351892,,,,75428,,,,,,,176000,,,,,,,,,,603320,176000,0,0,0,0
FACE TOTAL,FACE CUIDADO ESPECIFICO,AVENE TOLERANCIA CR CALM CTRL   40ML X 1,AVENE TOLERANCIA (PC6),AVENE,PERCOS,POPULAR,,,,,,,,,,,,,,,,3630000,4821432,13316292,7805048,10261966,9248174,14126232,15053682,19269436,0,97532262,0,48449350,0,34323118
FACE TOTAL,FACE CUIDADO ESPECIFICO,SENSYSES SOL CLE SEBU   200ML X 1,SENSYSES (S.D),SESDERMA,SESDERMA,POPULAR,1832082,1100025,1044768,1644480,1438710,2149650,2080040,2015247,2147292,3040232,3106547,2952345,3534735,3189690,3745392,3838373,3994760,3959025,3970762,3396260,4173157,4950144,4002851,2947672,24551418,45702821,9099124,11900667,6058892,6950523
FACE TOTAL,FACE CUIDADO ESPECIFICO,TOLERIANE ULT FL RO/OJ   40ML X 1,TOLERIANE (LRP),LRP,LA ROCHE POSAY,POPULAR,24957845,16223634,19682532,22177767,34112546,24402105,33106598,21556932,15806252,5447498,2927188,1217781,1668205,1423240,1204104,1971435,1238056,1870008,1679920,1866840,2134958,3395370,2159584,1499240,221618678,22110960,9592467,7054194,4144969,3658824
FACE TOTAL,FACE CUIDADO ESPECIFICO,URIAGE TOLEDERM CREMA   50ML X 1,URIAGE TOLEDERM (MVE),MEDIVELIUS,MEDIVELIUS,POPULAR,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
SUN,SUN BODY,AVENE SOLAR 50 SPRAY PROTEC   200ML X 1,AVENE SOLAR 50 (PC6),AVENE,PERCOS,POPULAR,37951074,22007808,28548060,34587648,45380760,33237677,44882108,52532235,48634600,70420053,46686270,37575862,39339246,64693860,58841600,69370275,66994656,45361368,51928920,40624570,48191949,102398800,52159026,55203360,502444155,695107630,154682185,209761186,84262132,107362386
SUN,SUN BODY,EUCERIN SUN SPR+T/S50 ML   200ML X 1,EUCERIN SUN (BEI),EUCERIN,BEIERSDORF,POPULAR,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
SUN,SUN BODY,UVEBLOCK SPRAY K F50+   150ML X 1,UVEBLOCK (S1F),SISCOL FARMA S.A.,SISCOL FARMA S.A.,POPULAR,124539,166036,140811,210984,52118,124539,,59184,,41513,,,134309,,134309,125915,109127,,,,,,,,919724,503660,41513,0,0,0
SUN,SUN BODY,UVEBLOCK SPRAY SPF50+   200ML X 1,UVEBLOCK (S1F),SISCOL FARMA S.A.,SISCOL FARMA S.A.,POPULAR,,,,,,95662,322860,,,113368,,1133680,721910,167886,587600,1301120,2031426,1259144,503658,1158408,755485,1366584,1768250,420132,1665570,12041603,1247048,3554966,1133680,2188382
SUN,SUN FACE,AFELIUS CR.FP50   60G X 1,AFELIUS (SIE),SIEGFRIED,SIEGFRIED,POPULAR,5295570,4943552,4754096,5077520,6461760,5656172,6184776,7511155,6074607,8306208,6240420,7831798,7232905,4907196,4960320,7266600,6311305,6750621,4156656,4096264,2794351,4681248,3927508,4349328,74337634,61434302,22378426,12958084,14072218,8276836
SUN,SUN FACE,ANTHELIOS WETSKIN GE SP.50+ AT    X 1,ANTHELIOS WETSKIN (LRP),LRP,LA ROCHE POSAY,POPULAR,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
SUN,SUN FACE,ANTHELIOS XL FPS50 EM ULT/LIGER   50ML X 1,ANTHELIOS XL FPS50 (LRP),LRP,LA ROCHE POSAY,POPULAR,,,57675,,,75000,,75000,,,,,,,,,,,,,,,,,207675,0,0,0,0,0
SUN,SUN FACE,AVENE SOLAR 50 EA/E50+CPC40    X 1,AVENE SOLAR 50 (PC6),AVENE,PERCOS,POPULAR,,,,,,,3144082,2839650,1536120,2212522,1416695,1871606,1873100,2239375,3509302,2325990,1084824,1007682,617141,761787,872680,1883160,695032,470375,13020675,17340448,5500823,3048567,3288301,1165407
SUN,SUN FACE,AVENE SOLAR 50 FL IN P F50+   150ML X 1,AVENE SOLAR 50 (PC6),AVENE,PERCOS,POPULAR,,,,,,,,,,,,,,,,,,,3261000,3871296,13570416,26132600,18184288,27823968,0,92843568,0,72140856,0,46008256
SUN,SUN FACE,DHEMS FL A C C F50   50ML X 1,DHEMS (PC6),DHEMS,PERCOS,POPULAR,1250784,604560,2078319,5190276,7090580,6126230,5889042,6523829,8088444,12620664,5625400,8271300,7006986,7304262,6883555,6286149,10324467,8976388,9996858,7666218,6403098,10686231,5610374,8176788,69359428,95321374,26517364,24473393,13896700,13787162
SUN,SUN FACE,EUCERIN SUN EMUL.FL.A/ED   50ML X 1,EUCERIN SUN (BEI),EUCERIN,BEIERSDORF,POPULAR,59420283,42224976,40359802,29566582,32409762,18583103,66020154,65964470,58707777,74330368,65664950,70759169,78186096,95305002,116813460,114875984,110572438,96917727,316101285,97444880,115079409,189471888,164275999,162226750,624011396,1657270918,210754487,515974637,136424119,326502749
SUN,SUN FACE,FOTOPROT ISDIN FL FP MB F50   50ML X 1,FOTOPROT ISDIN (ISD),ISDIN,ISDIN,POPULAR,129234,266590,180924,143592,129234,89028,,,,,,,,282865,282865,792022,1584044,1527471,905168,2376066,1414325,2098751,2098751,1021014,938602,14383342,0,5218516,0,3119765
SUN,SUN FACE,HELIOCARE 360 G OILF 50+   50ML X 1,HELIOCARE 360 (MVE),HELIOCARE,MEDIVELIUS,POPULAR,7784478,7709320,7761880,8767668,9640845,8623368,12556836,15384153,14582250,17945262,15293044,11205260,14040348,16471686,12467490,16524851,27852717,18570330,21376248,23995782,18251520,25482252,22177350,16300790,137254364,233511364,44443566,63960392,26498304,38478140
SUN,SUN FACE,SUNSTOP LOC.PLUS 50   60ML X 1,SUNSTOP (P7D),PHARMADERM,PHARMADERM,POPULAR,18288016,11631960,14770620,13222440,15305128,12955437,17477460,18807930,14310912,25765152,15330600,12168072,18175269,14221180,13679118,17813088,16451848,11803540,18347752,11167232,13090316,18169830,10237798,16696040,190033727,179853011,53263824,45103668,27498672,26933838
SUN,SUN FACE,UMBRELLA CR.60+MAX.15   75G X 1,UMBRELLA (MLB),ROEMMERS,MEGALABS,POPULAR,3186440,3003064,1720279,3093728,2466720,2350200,1570080,1281915,1446192,1036008,1155224,1283802,791600,791600,593700,692650,82264,,375932,,197900,,,,23593652,3525646,3475034,0,2439026,0
SUN,SUN FACE,UMBRELLA EMU.URBA.F50   50G X 1,UMBRELLA (MLB),ROEMMERS,MEGALABS,POPULAR,86786825,55475076,66282760,66476404,68102669,57653622,68167473,74045790,52684302,81673688,68932275,61133226,82472940,86295648,60698064,87609424,64256810,66091494,94618496,69760566,53791400,83733504,61756221,84178305,807414110,895262872,211739189,229668030,130065501,145934526
SUN,SUN FACE,UVEBLOCK CR MI C F50+   40ML X 1,UVEBLOCK (S1F),SISCOL FARMA S.A.,SISCOL FARMA S.A.,POPULAR,1175261,184341,613970,851102,432173,2902548,1663450,1077088,866554,557613,679406,659992,714636,291174,242643,242643,907491,752192,655137,1203504,922050,1532040,1750914,440395,11663498,9654819,1897011,3723349,1339398,2191309
SUN,SUN FACE POLVO,ANTHELIOS COMPACTO CR PVO TONO2   9G X 1,ANTHELIOS COMPACTO (LRP),LRP,LA ROCHE POSAY,POPULAR,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
SUN,SUN FACE POLVO,UMBRELLA BA.C.DU.50/4   11G X 1,UMBRELLA (MLB),ROEMMERS,MEGALABS,POPULAR,10059140,4114800,5851826,5669288,6136696,8878770,12331091,8253372,5915660,10086648,6007950,6819633,7005447,6791100,6315309,6200016,6973120,7576548,4140045,2666208,567180,315850,67633,,90124874,48618456,22914231,383483,12827583,67633
SUN,SUN FACE POLVO,UMBRELLA BA.C.MA.50/1   11G X 1,UMBRELLA (MLB),ROEMMERS,MEGALABS,POPULAR,,,,137886,,,83499,,,,,,,,,,,,,,,,,,221385,0,0,0,0,0
SUN,SUN FACE POLVO,UMBRELLA BA.C.MI.50/3   11G X 1,UMBRELLA (MLB),ROEMMERS,MEGALABS,POPULAR,18901233,9757184,10849444,9900412,14010543,13853948,15598260,19651950,12421968,14407776,9747885,6409287,8920206,6531336,6003624,6224352,3541524,1118376,133488,,,,70271,,155509890,32543177,30564948,70271,16157172,70271
SUN,SUN FACE POLVO,UMBRELLA BAS.CO.OS.50   11G X 1,UMBRELLA (MLB),ROEMMERS,MEGALABS,POPULAR,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
SUN,SUN FACE TINTED,ANTHELIOS ANT-SHIN CGC50+EF+BB    X 1,ANTHELIOS ANT-SHIN (LRP),LRP,LA ROCHE POSAY,POPULAR,3532760,8860104,22384288,19220424,25043136,11675076,1119000,587970,333228,431148,113998,,,,,,,,,197400,,,,113998,93301132,311398,545146,113998,113998,113998
SUN,SUN FACE TINTED,ANTHELIOS PIGM COR CR T CL F50+   50ML X 1,ANTHELIOS PIGM COR (LRP),LRP,LA ROCHE POSAY,POPULAR,,,,,,,,,,,,,,,,,3108912,9140166,8394030,10422528,10517435,52051989,28943103,35589120,0,158167283,0,116584212,0,64532223
SUN,SUN FACE TINTED,EUCERIN SUN CCTCPACF50   50ML X 1,EUCERIN SUN (BEI),EUCERIN,BEIERSDORF,POPULAR,,,,,,,,,,,,,,,,,,,,,,,20193812,54067863,0,74261675,0,74261675,0,74261675
SUN,SUN FACE TINTED,SUNAID GEL TON.P/OS   30G X 1,SUNAID (N7D),NOVADERMA,NOVADERMA,POPULAR,1929279,2117246,2205680,2254005,1687320,2661054,2624419,2691284,1671813,2490560,1929600,1390120,2999094,2639416,3187248,4237824,3349934,2758224,3630690,2980305,3739479,3799600,3040232,4167240,25652380,40529286,5810280,11007072,3319720,7207472
SUN,SUN FACE TINTED,SUNFACE CR.COL PF100   50G X 1,SUNFACE (P7D),PHARMADERM,PHARMADERM,POPULAR,4547293,6241500,4380000,7123012,5751600,7264488,5004783,6570005,5397315,6769840,4567344,7402200,6401280,5916000,6631371,9139984,5489600,8409600,9698075,5532800,7197645,9865064,7861152,5840000,71019380,87982571,18739384,23566216,11969544,13701152
SUN,SUN KIDS,AVENE SOLAR 50 LECHE NINOS   100ML X 1,AVENE SOLAR 50 (PC6),AVENE,PERCOS,POPULAR,11975678,5593451,3961935,11742220,11945167,7344080,7810263,10440684,9909999,14252854,12003447,11256816,9842042,12788490,9145818,13064598,13869698,11288714,10803765,11853100,9294240,16946592,11356224,14459893,118236594,144713174,37513117,42762709,23260263,25816117
SUN,SUN KIDS,UMBRELLA EM KI M F50+   15G X 1,UMBRELLA (MLB),ROEMMERS,MEGALABS,POPULAR,8623692,2583592,2338476,4948982,4748328,4787233,3950716,5307144,4585320,4363630,3641701,3640210,2738610,3470675,2746590,2625767,2399228,2657265,2350777,2523908,542250,688050,232011,69384,53519024,23044515,11645541,989445,7281911,301395
BODY,BODY CARE - CRACKED SKIN,EUCERIN AQUAPHOR POMADA REPAR   55ML X 1,EUCERIN AQUAPHOR (BEI),EUCERIN,BEIERSDORF,POPULAR,27309198,26289736,26256160,35898310,40124012,29998566,36112230,35300914,25722964,41529002,47034240,39063826,41813480,44891178,49412430,52728280,62369340,69495925,65166176,64419290,65415418,87322917,84531837,107230500,410639158,794796771,127627068,279085254,86098066,191762337
BODY,BODY CARE - PIEL ATOPICA TRATAMIENTO,ALITOPIC LEC EMOLIENT   500ML X 1,ALITOPIC (A4N),AULEN PHARMA,AULEN PHARMA,POPULAR,1382700,2024568,2584816,3536406,2510736,3831317,4440364,3168132,3767094,3349852,2832600,3456200,3351880,17672310,5960700,4162355,3456264,5322000,5527060,7742529,6332166,8192208,3976470,9057276,36884785,80753218,9638652,21225954,6288800,13033746
