CATEGORIA,SUBCATEGORIA,PRESENTACION,PRODUCTO,BRAND,LABORATORIO,ETICO/POPULAR,MTH - 202103,MTH - 202104,MTH - 202105,MTH - 202106,MTH - 202107,MTH - 202108,MTH - 202109,MTH - 202110,MTH - 202111,MTH - 202112,MTH - 202201,MTH - 202202,MTH - 202203,MTH - 202204,MTH - 202205,MTH - 202206,MTH - 202207,MTH - 202208,MTH - 202209,MTH - 202210,MTH - 202211,MTH - 202212,MTH - 202301,MTH - 202302,MAT 22,MAT 23,P3M 22,P3M 23,YTD 22,YTD 23
FACE TOTAL,FACE CARE - ANTIPIGMENT,NEORETIN DISCR CON SER BOOSTER   30ML X 1,NEORETIN DISCR CON (MVE),MEDIVELIUS,MEDIVELIUS,POPULAR,7,7,5,3,9,5,5,4,6,5,9,4,5,6,11,9,26,2,9,7,10,3,7,6,69,101,18,16,13,13
FACE TOTAL,FACE CARE - ANTIPIGMENT,URIAGE DEPIDERM GEL SPF 50+   30ML X 1,URIAGE DEPIDERM (MVE),MEDIVELIUS,MEDIVELIUS,POPULAR,,,1,,,,,1,,,,,,,1,,,,,,,,,,2,1,0,0,0,0
FACE TOTAL,FACE CARE - CLEANSING,DHEMS GEL COR IMPE   15ML X 1,DHEMS (PC6),DHEMS,PERCOS,POPULAR,,,,,,78,51,50,53,72,54,71,67,53,66,78,96,93,65,68,60,71,56,80,429,853,197,207,125,136
FACE TOTAL,FACE CARE - HIDRATACION,HYDRABIO SERUM SUERO HIDRAT   40ML X 1,HYDRABIO SERUM (BDM),BIODERMA,BIODERMA,POPULAR,619,382,582,456,583,1363,626,646,638,793,620,713,721,1751,714,808,949,806,888,859,823,1239,3598,831,8021,13987,2126,5668,1333,4429
FACE TOTAL,FACE CARE - HIDRATACION,SENSYLIA CREMA FACIAL   40ML X 1,SENSYLIA (S1F),SISCOL FARMA S.A.,SISCOL FARMA S.A.,POPULAR,33,37,74,55,45,13,16,38,18,44,14,12,18,8,18,20,30,13,24,24,14,20,30,14,399,233,70,64,26,44
FACE TOTAL,FACE CUIDADO ESPECIFICO,URIAGE GOMMANTE GEL FACIAL   50ML X 1,URIAGE GOMMANTE (MVE),MEDIVELIUS,MEDIVELIUS,POPULAR,20,19,22,36,21,14,6,10,10,4,6,4,9,12,5,2,4,2,6,3,11,45,37,49,172,185,14,131,10,86
FACE TOTAL,FACE TOTAL-ANTIPIGMENT,DD CREAM CREMA FPS30+   50ML X 1,DD CREAM (DMR),DERMCLAR,DERMCLAR,POPULAR,,,,,,,,,,,,,,,,,,,,,,,1,17,0,18,0,18,0,18
SUN,SUN BODY,EUCERIN SUN L.EX.LI.F50   150ML X 1,EUCERIN SUN (BEI),EUCERIN,BEIERSDORF,POPULAR,469,339,400,495,774,586,612,561,474,472,447,459,538,583,481,566,661,519,689,541,576,873,675,593,6088,7295,1378,2141,906,1268
SUN,SUN BODY,FOTOPROT ISDIN SP F AI F50+   200ML X 1,FOTOPROT ISDIN (ISD),ISDIN,ISDIN,POPULAR,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
SUN,SUN BODY,SOL-OR EMUL FPS41 EMUL.FPS41   120ML X 1,SOL-OR EMUL FPS41 (QFA),QUIFARMA,QUIFARMA,POPULAR,217,187,203,216,269,249,244,253,279,285,231,252,325,285,214,114,158,128,95,71,95,115,55,34,2885,1689,768,204,483,89
SUN,SUN BODY,UMBRELLA EM SP AC F50   170G X 1,UMBRELLA (MLB),ROEMMERS,MEGALABS,POPULAR,,1,94,257,607,501,462,610,521,669,603,467,470,480,787,902,815,793,763,640,483,799,508,470,4792,7910,1739,1777,1070,978
SUN,SUN FACE,ANTHELIOS ANT-IMPE GEL PROT.F50   50ML X 1,ANTHELIOS ANT-IMPE (LRP),LRP,LA ROCHE POSAY,POPULAR,490,294,393,464,724,550,565,346,544,414,544,756,588,456,230,125,80,56,47,21,20,28,13,6,6084,1670,1714,47,1300,19
SUN,SUN FACE,ANTHELIOS UNIFIANT MOUSSE SPF50   40ML X 1,ANTHELIOS UNIFIANT (LRP),LRP,LA ROCHE POSAY,POPULAR,2,,,1,,,,,,,,,,,,,,,,,,,,,3,0,0,0,0,0
SUN,SUN FACE,ANTHELIOS XL FPS50 CREMA CONFOR   50ML X 1,ANTHELIOS XL FPS50 (LRP),LRP,LA ROCHE POSAY,POPULAR,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
SUN,SUN FACE,ANTHELIOS XL FPS50 GEL TO/SE+GE    X 1,ANTHELIOS XL FPS50 (LRP),LRP,LA ROCHE POSAY,POPULAR,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
SUN,SUN FACE,AVENE SOLAR 50 EM.TOQ.SECO   50ML X 1,AVENE SOLAR 50 (PC6),AVENE,PERCOS,POPULAR,60,44,34,61,65,58,42,27,31,30,7,7,14,9,6,3,2,6,77,68,46,102,54,57,466,444,44,213,14,111
SUN,SUN FACE,AVENE SOLAR 50 EMU+L.MIC100   50ML X 1,AVENE SOLAR 50 (PC6),AVENE,PERCOS,POPULAR,,1,1,,2,1,,,,,,,,,,,,,,,,,,,5,0,0,0,0,0
SUN,SUN FACE,DERMAVIVE GEL PR S S50   70G X 1,DERMAVIVE (C-G),DERMAVIVE,COASPHARMA,POPULAR,167,143,160,172,227,170,199,202,162,366,428,293,221,219,147,139,143,162,280,457,388,413,333,257,2689,3159,1087,1003,721,590
SUN,SUN FACE,PHOTODERM MAX F100 FLUIDO.BLOQU   40ML X 1,PHOTODERM MAX F100 (BDM),BIODERMA,BIODERMA,POPULAR,417,219,434,512,459,386,453,756,536,815,694,590,653,574,338,153,94,38,19,17,23,25,14,15,6271,1963,2099,54,1284,29
SUN,SUN FACE,SUNAID GEL PROT SOL   40G X 1,SUNAID (N7D),NOVADERMA,NOVADERMA,POPULAR,80,54,82,68,91,110,90,123,99,123,104,90,135,139,102,177,157,144,166,135,167,166,132,165,1114,1785,317,463,194,297
SUN,SUN FACE,SUNCARE CR ANTIO F30   30ML X 1,SUNCARE (A4N),AULEN PHARMA,AULEN PHARMA,POPULAR,1,,1,,5,1,,,,1,,,1,,1,,,3,,,,,,,9,5,1,0,0,0
SUN,SUN FACE,UMBRELLA CR ACLER F45   50G X 1,UMBRELLA (MLB),ROEMMERS,MEGALABS,POPULAR,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
SUN,SUN FACE,UMBRELLA CR F50+O K15   75G X 1,UMBRELLA (MLB),ROEMMERS,MEGALABS,POPULAR,37,48,29,58,71,76,125,114,85,124,55,68,70,48,57,58,36,32,43,46,36,55,32,22,890,535,247,109,123,54
SUN,SUN FACE,UMBRELLA E P F50+OK15   135G X 1,UMBRELLA (MLB),ROEMMERS,MEGALABS,POPULAR,105,76,60,131,149,176,188,223,173,310,200,128,240,119,57,83,79,42,71,83,30,52,8,6,1919,870,638,66,328,14
SUN,SUN FACE POLVO,UMBRELLA BA.C.BR.50/5   11G X 1,UMBRELLA (MLB),ROEMMERS,MEGALABS,POPULAR,3,,,,,1,,,,,,,3,,1,,,,1,,,,,,4,5,0,0,0,0
SUN,SUN FACE POLVO,UMBRELLA BA.C.TE.50/6   11G X 1,UMBRELLA (MLB),ROEMMERS,MEGALABS,POPULAR,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
SUN,SUN FACE TINTED,ANTHELIOS SHAKA CR CO SPF50+   50ML X 1,ANTHELIOS SHAKA (LRP),LRP,LA ROCHE POSAY,POPULAR,340,201,153,431,553,515,538,732,714,793,818,798,783,869,721,300,252,130,110,79,61,77,44,52,6586,3478,2409,173,1616,96
SUN,SUN FACE TINTED,AVENE SOLAR 50 EM.TO.SE.COL   50ML X 1,AVENE SOLAR 50 (PC6),AVENE,PERCOS,POPULAR,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
BODY,BODY CARE - PIEL ATOPICA TRATAMIENTO,ADERMA EXOMEGA CC200+CBC100    X 1,ADERMA EXOMEGA (PC6),PERCOS,PERCOS,POPULAR,74,71,34,10,10,14,5,,,1,,,,,,21,53,51,43,16,15,18,10,3,219,230,1,31,0,13
BODY,BODY CARE - PIEL ATOPICA TRATAMIENTO,LIPIKAR BAUM+CR CORP   400ML X 1,LIPIKAR (LRP),LRP,LA ROCHE POSAY,POPULAR,69,22,51,55,84,88,70,101,82,83,77,92,98,77,108,110,105,125,83,152,108,150,121,133,874,1370,252,404,169,254
BODY,BODY CARE - PIEL ATOPICA TRATAMIENTO,XERACALM AD BALSAMO   200ML X 1,XERACALM AD (PC6),AVENE,PERCOS,POPULAR,141,108,110,116,167,125,178,184,155,267,179,163,172,223,158,173,191,91,135,42,34,29,7,9,1893,1264,609,45,342,16
BODY,BODY CARE - PIEL SECA TRATAMIENTO,AQUATOP CREMA RESTAU   250G X 1,AQUATOP (MLB),ROEMMERS,MEGALABS,POPULAR,1387,1726,1093,1094,1378,1222,1414,1281,1097,1408,1123,1122,1186,1078,1051,1137,1147,1165,1205,1017,953,1146,933,937,15345,12955,3653,3016,2245,1870
BODY,BODY CARE - PIEL SECA TRATAMIENTO,AVENE TRIXERA CREMA   200ML X 1,AVENE TRIXERA (PC6),AVENE,PERCOS,POPULAR,5,7,4,1,6,4,3,5,7,7,4,6,8,3,4,9,1,,,,,,,,59,25,17,0,10,0
BODY,BODY CARE - PIEL SECA TRATAMIENTO,AVENE TRIXERA GEL LIMPIADO   400ML X 1,AVENE TRIXERA (PC6),AVENE,PERCOS,POPULAR,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
BODY,BODY CARE - PIEL SECA TRATAMIENTO,EUCERIN PH5 CREMA   50G X 1,EUCERIN PH5 (BEI),EUCERIN,BEIERSDORF,POPULAR,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
BODY,BODY CARE - PIEL SECA UREA,UREADIN ULTRA 10 LOC PLUS REP   200ML X 1,UREADIN ULTRA 10 (ISD),ISDIN,ISDIN,POPULAR,173,111,104,96,242,110,129,156,77,147,111,112,128,111,119,126,153,146,167,154,127,187,132,158,1568,1708,370,477,223,290
BODY,BODY CARE - PIEL SENSIBLE TRATAMIENTO,RETIMAX CREMA CORPOR   250ML X 1,RETIMAX (S2D),SKIN DRUG,SKIN DRUG,POPULAR,46,37,28,16,17,16,30,56,11,22,18,14,17,4,17,23,13,23,38,19,18,19,16,3,311,210,54,38,32,19
BODY,BODY CLEANSING - PIEL ATOPICA LIMPIEZA,EMOLIN EMULS NEO   240G X 1,EMOLIN (MLB),ROEMMERS,MEGALABS,POPULAR,776,629,601,617,752,628,654,591,562,681,559,505,564,508,517,608,520,522,538,411,457,522,401,475,7555,6043,1745,1398,1064,876
BODY,BODY CLEANSING - PIEL ATOPICA LIMPIEZA,LIPIKAR SYNDET G/C DUCHA AP   200ML X 1,LIPIKAR SYNDET (LRP),LRP,LA ROCHE POSAY,POPULAR,5,,,,,1,,,,,,,,,,,,,,,,,,,6,0,0,0,0,0
BODY,BODY CLEANSING - PIEL SENSIBLE LIMPIEZA,AQUATOP LIQD LIMPIAD   400ML X 1,AQUATOP (MLB),AQUATOP,MEGALABS,POPULAR,318,278,274,369,435,404,461,410,366,493,340,414,429,425,449,529,561,487,568,479,467,575,337,502,4562,5808,1247,1414,754,839
BODY,JABON INTIMO,BACTERION JA/LI V F/RO   300ML X 1,BACTERION (RE9),RECAMIER,RECAMIER,POPULAR,149,138,129,186,130,153,114,96,83,120,134,114,73,51,43,50,56,78,59,83,98,105,93,119,1546,908,368,317,248,212
FACE TOTAL,ACNE CARE,AVENE CLEANANCE EMUL U/M S50   50ML X 1,AVENE CLEANANCE (PC6),AVENE,PERCOS,POPULAR,832,682,758,1298,922,667,824,1010,784,5242,3675,998,851,1275,1178,1783,1343,1297,1366,1332,1762,1963,1461,1586,17692,17197,9915,5010,4673,3047
FACE TOTAL,ACNE CARE,EFFACLAR K TUBO   30ML X 1,EFFACLAR K (LRP),LRP,LA ROCHE POSAY,POPULAR,4,,,,,,1,,,,,,,,,,,,,,,,,,5,0,0,0,0,0
FACE TOTAL,ACNE CARE,OZINACK GEL SA/M S/C   30ML X 1,OZINACK (A4N),AULEN PHARMA,AULEN PHARMA,POPULAR,63,40,30,43,64,39,48,54,48,44,28,34,30,30,16,13,15,20,11,6,15,16,15,9,535,196,106,40,62,24
FACE TOTAL,ACNE CLEANSING,AVENE CLEANANCE GEL.   200ML X 1,AVENE CLEANANCE (PC6),AVENE,PERCOS,POPULAR,524,565,591,502,600,530,522,671,515,660,600,1442,639,632,653,700,755,643,700,584,730,855,609,614,7722,8114,2702,2078,2042,1223
FACE TOTAL,ACNE CLEANSING,EFFACLAR GEL ESP.PURI   200ML X 1,EFFACLAR (LRP),LRP,LA ROCHE POSAY,POPULAR,442,548,533,602,859,638,696,766,700,911,766,806,849,839,769,701,819,659,877,672,599,944,802,741,8267,9271,2483,2487,1572,1543
FACE TOTAL,ACNE CLEANSING,EUCERIN DERMOPURE GEL OIL/CONT   400ML X 1,EUCERIN DERMOPURE (BEI),EUCERIN,BEIERSDORF,POPULAR,,,,,,,,,,,,,,,,,,7,106,418,381,463,176,126,0,1677,0,765,0,302
FACE TOTAL,ACNE CLEANSING,EUCERIN DERMOPURIF GEL EXFOL.   100ML X 1,EUCERIN DERMOPURIF (BEI),EUCERIN,BEIERSDORF,POPULAR,29,,,1,10,3,21,5,,,20,19,15,11,9,11,,22,15,6,6,3,28,4,108,130,39,35,39,32
FACE TOTAL,ACNE CLEANSING,TEEN DERM GEL SENS   250ML X 1,TEEN DERM (S1F),SISCOL FARMA S.A.,SISCOL FARMA S.A.,POPULAR,11,4,20,24,13,30,22,29,63,12,6,4,10,11,6,16,20,15,12,22,21,26,21,11,238,191,22,58,10,32
FACE TOTAL,FACE CARE - AGUAS TERMALES,EAU THERMALE AVENE CR.COMPENSA.   40ML X 1,EAU THERMALE AVENE (PC6),AVENE,PERCOS,POPULAR,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
FACE TOTAL,FACE CARE - ANTIEDAD,AVENE ELUAGE CR.CONT.OJOS   15ML X 1,AVENE ELUAGE (PC6),AVENE,PERCOS,POPULAR,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
FACE TOTAL,FACE CARE - ANTIEDAD,DHEMS CR DE CO OJO   15ML X 1,DHEMS (PC6),DHEMS,PERCOS,POPULAR,197,122,121,143,170,142,179,131,172,221,115,174,181,167,179,204,233,159,200,189,190,273,137,246,1887,2358,510,656,289,383
FACE TOTAL,FACE CARE - ANTIEDAD,DHEMS K S VC+ESP.F   230G X 1,DHEMS (PC6),DHEMS,PERCOS,POPULAR,89,4,6,1,4,1,,1,,,,,,,,,,,,,,,,,106,0,0,0,0,0
FACE TOTAL,FACE CARE - ANTIEDAD,EUCERIN VOLUM.FIL CREMA NOCHE   50ML X 1,EUCERIN VOLUM.FIL (BEI),EUCERIN,BEIERSDORF,POPULAR,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
FACE TOTAL,FACE CARE - ANTIEDAD,IDEALIA PRO CREMA   30ML X 1,IDEALIA PRO (VCY),VICHY,VICHY,POPULAR,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
FACE TOTAL,FACE CARE - ANTIEDAD,LIFTACTIV 10 SERUM OJ/PES   30ML X 1,LIFTACTIV 10 (VCY),VICHY,VICHY,POPULAR,38,26,17,21,44,25,32,21,25,29,23,17,25,38,13,12,24,16,29,21,21,35,33,26,318,293,69,94,40,59
FACE TOTAL,FACE CARE - ANTIEDAD,LIFTACTIV SUPREME CREMA DIA   50ML X 1,LIFTACTIV SUPREME (VCY),VICHY,VICHY,POPULAR,51,11,36,36,49,34,34,18,30,24,25,15,26,44,39,26,48,21,34,35,32,70,44,53,363,472,64,167,40,97
FACE TOTAL,FACE CARE - ANTIEDAD,REDERMIC HYALU C CR.P.NOR/MIX   40ML X 1,REDERMIC HYALU C (LRP),LRP,LA ROCHE POSAY,POPULAR,73,64,43,39,79,52,88,106,60,84,57,69,64,68,51,90,47,63,93,54,68,65,73,104,814,840,210,242,126,177
FACE TOTAL,FACE CARE - ANTIENROJ,URIAGE ROSELIANE CREMA   40ML X 1,URIAGE ROSELIANE (MVE),MEDIVELIUS,MEDIVELIUS,POPULAR,4,4,5,4,4,4,7,9,7,5,5,6,11,8,17,7,10,4,6,7,4,9,8,9,64,100,16,26,11,17
FACE TOTAL,FACE CARE - ANTIPIGMENT,EMCLAREX CREMA   30G X 1,EMCLAREX (BSS),BUSSIE,BUSSIE,POPULAR,195,128,103,111,167,205,206,211,151,161,125,144,142,115,105,166,128,151,171,153,151,128,134,155,1907,1699,430,417,269,289
FACE TOTAL,FACE CARE - ANTIPIGMENT,NEOTONE GEL SER D.PI   25ML X 1,NEOTONE (S1F),SISCOL FARMA S.A.,SISCOL FARMA S.A.,POPULAR,,,,,1,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0
FACE TOTAL,FACE CARE - ANTIPIGMENT,RETIMAX CR ACLARANTE   25G X 1,RETIMAX (S2D),SKIN DRUG,SKIN DRUG,POPULAR,268,249,275,230,297,239,295,313,265,273,241,250,287,293,226,281,289,246,290,256,223,266,220,231,3195,3108,764,717,491,451
FACE TOTAL,FACE CARE - ANTIPIGMENT,UNITONE 4 WHITE PL GEL   150ML X 1,UNITONE 4 WHITE PL (S1F),SISCOL FARMA S.A.,SISCOL FARMA S.A.,POPULAR,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
FACE TOTAL,FACE CARE - ANTIPIGMENT,WHITE OBJECTIVE CREMA FLUIDO   30ML X 1,WHITE OBJECTIVE (BDM),BIODERMA,BIODERMA,POPULAR,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
FACE TOTAL,FACE CARE - CLEANSING,SENSIBIO DS CREMA   40ML X 1,SENSIBIO DS (BDM),BIODERMA,BIODERMA,POPULAR,139,104,110,130,149,128,121,146,155,185,148,167,193,182,154,173,200,190,222,186,206,242,210,177,1682,2335,500,629,315,387
FACE TOTAL,FACE CARE - CLEANSING,SENSIBIO DS GEL   200ML X 1,SENSIBIO DS (BDM),BIODERMA,BIODERMA,POPULAR,,1,1,1,,,,,,1,,,,,,,1,,1,,1,1,,2,4,6,1,3,0,2
FACE TOTAL,FACE CARE - CLEANSING,SENSIBIO H2O SOLN.DES+TOA   500ML X 2,SENSIBIO H2O (BDM),BIODERMA,BIODERMA,POPULAR,2,2,4,1,2,,1,,,,,1,,,,,,,,,,,,,13,0,1,0,1,0
FACE TOTAL,FACE CARE - HIDRATACION,RETEXTURING ACTIVA SER BI-FUNCI   30ML X 1,RETEXTURING ACTIVA (SK9),SKINCEUTICALS,SKINCEUTICALS,POPULAR,,,,,,,,,,,,,,,,1,,,,,,,1,,0,2,0,1,0,1
FACE TOTAL,FACE CUIDADO ESPECIFICO,ATPSES SERUM ENERGI   30ML X 1,ATPSES (S.D),SESDERMA,SESDERMA,POPULAR,13,8,6,16,1,,,1,17,,2,4,,,,,4,,,,,,,,68,4,6,0,6,0
FACE TOTAL,FACE CUIDADO ESPECIFICO,AVENE CR.P.INTOLER CREMA   50ML X 1,AVENE CR.P.INTOLER (PC6),AVENE,PERCOS,POPULAR,89,71,93,122,146,97,120,120,81,121,58,75,99,96,67,101,117,77,43,61,39,45,17,17,1193,779,254,79,133,34
FACE TOTAL,FACE CUIDADO ESPECIFICO,TOLERIANE FLUIDO EMULSION   40ML X 1,TOLERIANE FLUIDO (LRP),LRP,LA ROCHE POSAY,POPULAR,82,48,100,209,,14,63,27,,,,,,,,,,,,,,,,,543,0,0,0,0,0
SUN,SUN BODY,FOTOPROT ISDIN HY/OIL 30SPF   200ML X 1,FOTOPROT ISDIN (ISD),ISDIN,ISDIN,POPULAR,256,166,128,302,489,244,221,290,302,541,371,304,344,575,347,431,720,504,449,435,424,893,729,583,3614,6434,1216,2205,675,1312
SUN,SUN BODY,SUNSTOP LOC.SPF 30   120ML X 1,SUNSTOP (P7D),PHARMADERM,PHARMADERM,POPULAR,13,7,11,19,26,8,20,23,15,22,17,11,17,13,9,12,12,8,17,12,11,24,8,11,192,154,50,43,28,19
SUN,SUN FACE,ANTHELIO UVMUNE400 FIF50+AT+EGE    X 1,ANTHELIO UVMUNE400 (LRP),LRP,LA ROCHE POSAY,POPULAR,,,,,,,,,,,,,,,,,,,,120,224,260,117,47,0,768,0,424,0,164
SUN,SUN FACE,ANTHELIOS XL FPS50 GEL TO/SE+LI    X 1,ANTHELIOS XL FPS50 (LRP),LRP,LA ROCHE POSAY,POPULAR,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
SUN,SUN FACE,BLOKSOL CR.BLQ FPS50   60G X 1,BLOKSOL (LNF),LATINFARMA,LATINFARMA,POPULAR,13,18,41,18,25,56,33,41,37,48,41,51,64,43,77,53,100,69,75,38,51,74,59,17,422,720,140,150,92,76
SUN,SUN FACE,DERMAVIVE LO PR SO S50   100G X 1,DERMAVIVE (C-G),DERMAVIVE,COASPHARMA,POPULAR,37,44,48,41,46,51,36,46,52,47,53,46,59,57,52,66,103,107,89,71,51,70,70,81,547,876,146,221,99,151
SUN,SUN FACE,DHEMS PR S A C F50   50ML X 1,DHEMS (PC6),DHEMS,PERCOS,POPULAR,258,120,193,164,292,295,237,269,313,398,224,232,194,248,231,207,536,286,301,254,205,340,211,218,2995,3231,854,769,456,429
SUN,SUN FACE,FILTRODERM EMULS SPF 43   60G X 1,FILTRODERM (FCO),QUIPROPHARMA,FARMA DE COLOMBIA,POPULAR,524,677,375,508,843,572,636,653,533,441,393,339,401,277,291,290,227,155,234,104,334,445,291,374,6494,3423,1173,1110,732,665
SUN,SUN FACE,FOTOPROT ISDIN FFW+SFA F50+    X 1,FOTOPROT ISDIN (ISD),ISDIN,ISDIN,POPULAR,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
SUN,SUN FACE,HELIOCARE 360 G OILF+EN TS    X 1,HELIOCARE 360 (MVE),HELIOCARE,MEDIVELIUS,POPULAR,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
SUN,SUN FACE,REPASKIN FOTOREPAR CR TO SE F50   50ML X 1,REPASKIN FOTOREPAR (S.D),SESDERMA,SESDERMA,POPULAR,,,,,,,,,,,,,,2,3,,,,2,,,1,,3,0,11,0,4,0,3
SUN,SUN FACE,SOL-OR ULTR.FPS50+ CR LUMINATE   60G X 1,SOL-OR ULTR.FPS50+ (QFA),QUIFARMA,QUIFARMA,POPULAR,160,157,162,213,234,222,164,167,224,236,204,235,256,234,194,212,195,219,200,176,197,253,183,200,2378,2519,675,636,439,383
SUN,SUN FACE,SUNSTOP GEL FPS 45   80G X 1,SUNSTOP (P7D),PHARMADERM,PHARMADERM,POPULAR,1036,729,996,877,1011,887,1037,956,902,1164,960,863,971,856,713,923,950,1011,1061,890,935,1376,936,991,11418,11613,2987,3303,1823,1927
SUN,SUN FACE,UMBRELLA EM SP UL F50   50G X 1,UMBRELLA (MLB),ROEMMERS,MEGALABS,POPULAR,,1,77,80,413,224,205,221,204,225,140,127,143,150,277,264,221,240,232,253,158,221,122,157,1917,2438,492,500,267,279
SUN,SUN FACE,UVEBLOCK CR INVIS F80   40ML X 1,UVEBLOCK (S1F),SISCOL FARMA S.A.,SISCOL FARMA S.A.,POPULAR,30,28,34,73,45,73,66,67,54,71,39,51,49,34,29,43,69,37,18,54,30,36,40,36,631,475,161,112,90,76
SUN,SUN FACE POLVO,FILTRODERM PO CO CA F30   13G X 1,FILTRODERM (FCO),QUIPROPHARMA,FARMA DE COLOMBIA,POPULAR,8,,6,2,4,1,,3,,,,,1,,2,2,,3,4,1,,,2,,24,15,0,2,0,2
SUN,SUN FACE TINTED,AVENE SOLAR 50 FLU MI COLOR   40ML X 1,AVENE SOLAR 50 (PC6),AVENE,PERCOS,POPULAR,307,220,178,273,272,211,228,311,222,334,194,188,243,279,217,308,305,219,316,276,281,413,270,346,2938,3473,716,1029,382,616
SUN,SUN FACE TINTED,FOTO ULTRA 100 FL A.R C F50   50ML X 1,FOTO ULTRA 100 (ISD),ISDIN,ISDIN,POPULAR,,,,,,,,40,34,98,75,171,335,505,637,844,952,843,1629,1218,7943,2237,1721,1758,418,20622,344,5716,246,3479
SUN,SUN FACE TINTED,PHOTODERM NUDE TOU CR F50+ T/CL   40ML X 1,PHOTODERM NUDE TOU (BDM),BIODERMA,BIODERMA,POPULAR,169,87,132,123,146,123,181,208,163,187,166,153,168,165,172,151,163,197,200,211,176,279,190,198,1838,2270,506,667,319,388
SUN,SUN KIDS,ANTHELIOS 50 LOC.DERMOPED   100ML X 1,ANTHELIOS 50 (LRP),LRP,LA ROCHE POSAY,POPULAR,381,206,256,364,495,389,448,462,282,249,127,71,60,64,33,44,39,42,19,14,6,1,3,2,3730,327,447,6,198,5
BODY,BODY CARE - CRACKED SKIN,AVENE CICALFATE BALSAMO LABI   10ML X 1,AVENE CICALFATE (PC6),AVENE,PERCOS,POPULAR,154,113,122,130,148,141,156,167,114,165,109,120,244,147,177,214,211,219,218,219,402,389,280,502,1639,3222,394,1171,229,782
BODY,BODY CARE - CRACKED SKIN,CICAPLAST CR PR/RE MAI   50ML X 1,CICAPLAST (LRP),LRP,LA ROCHE POSAY,POPULAR,22,12,46,42,76,97,145,99,162,159,119,213,167,256,230,223,267,229,250,265,252,466,420,425,1192,3450,491,1311,332,845
BODY,BODY CARE - CRACKED SKIN,CICAPRIX GEL FRASCO   15G X 1,CICAPRIX (P/X),PHARMAPRIX COL,PHARMAPRIX COL,POPULAR,1,2,20,12,13,14,12,18,36,25,15,13,16,20,25,25,25,40,30,28,25,36,27,36,181,333,53,99,28,63
BODY,BODY CARE - PIEL ATOPICA TRATAMIENTO,ADERMA EXOMEGA LEC EMOLIENT   200ML X 1,ADERMA EXOMEGA (PC6),PERCOS,PERCOS,POPULAR,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
BODY,BODY CARE - PIEL ATOPICA TRATAMIENTO,LIPIKAR BAUME LIQD.BAUME   200ML X 1,LIPIKAR BAUME (LRP),LRP,LA ROCHE POSAY,POPULAR,56,68,31,31,35,49,33,31,29,33,25,19,22,15,25,40,36,44,29,27,14,20,15,10,440,297,77,45,44,25
BODY,BODY CARE - PIEL ATOPICA TRATAMIENTO,LIPIKAR GEL GEL FLUIDO   400ML X 1,LIPIKAR GEL (LRP),LRP,LA ROCHE POSAY,POPULAR,223,190,155,137,190,173,223,182,202,227,148,189,167,176,173,184,168,130,182,158,134,182,156,136,2239,1946,564,474,337,292
BODY,BODY CARE - PIEL ATOPICA TRATAMIENTO,XERACALM AD CREMA   200ML X 1,XERACALM AD (PC6),AVENE,PERCOS,POPULAR,338,237,338,335,392,306,308,222,138,82,106,55,83,50,33,20,10,8,10,6,5,4,6,1,2857,236,243,11,161,7
BODY,BODY CARE - PIEL SECA TRATAMIENTO,CETAPHIL LOC.ULTRA HU   473ML X 1,CETAPHIL (GLD),GALDERMA,GALDERMA,POPULAR,923,1125,970,822,988,842,863,979,778,908,951,909,4473,482,625,1110,799,660,734,2239,722,810,997,1386,11058,15037,2768,3193,1860,2383
BODY,BODY CARE - PIEL SECA UREA,UREADIN GEL   400ML X 1,UREADIN (ISD),ISDIN,ISDIN,POPULAR,37,31,32,27,146,30,61,47,38,33,27,31,30,45,44,46,50,45,41,41,63,67,44,50,540,566,91,161,58,94
