CATEGORIA,SEGMENTO,MARCA,SKU,01/01/2018,01/02/2018,01/03/2018,01/04/2018,01/05/2018,01/06/2018,01/07/2018,01/08/2018,01/09/2018,01/10/2018,01/11/2018,01/12/2018,01/01/2019,01/02/2019,01/03/2019,01/04/2019,01/05/2019,01/06/2019,01/07/2019,01/08/2019,01/09/2019,01/10/2019,01/11/2019,01/12/2019,01/01/2020,01/02/2020,01/03/2020,01/04/2020,01/05/2020,01/06/2020,01/07/2020,01/08/2020,01/09/2020,01/10/2020,01/11/2020,01/12/2020,01/01/2021,01/02/2021,01/03/2021,01/04/2021,01/05/2021,01/06/2021,01/07/2021,01/08/2021,01/09/2021,01/10/2021,01/11/2021,01/12/2021,01/01/2022,01/02/2022,01/03/2022,01/04/2022,01/05/2022,01/06/2022,01/07/2022,01/08/2022,01/09/2022,01/10/2022,01/11/2022,01/12/2022,01/01/2023,01/02/2023,YTD 22,YTD 23
FOTOPROTECTOR,Sun Face,Isdin,FOTOP.ISDIN URBAN FUS WAT SPF30 FCx50ML,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"35,944","39,296","37,994","40,995","32,198","36,729","28,045","30,381","32,575","54,382","41,575","42,814","43,510","38,535","38,476","33,580","29,870","34,820","28,429","24,506","24,807","40,036","28,700","33,163","35,647","37,112","34,995","37,176","26,922",63450,64098
FOTOPROTECTOR,Sun Face,Isdin,FOTOPROTECT.ISDIN CR DR/T F50+  50 ML X 1,"23,566","17,364","101,783","13,178","10,620","9,147","11,163","11,085","16,357","19,457","16,589","24,729","22,868","15,659","11,163","11,628","11,860","10,233","11,550","13,333","9,612","14,806","17,907","19,147","21,783","17,597","9,457","1,550","3,411","9,380","4,884","8,372","9,070","11,860","30,343","34,040","16,950","9,269","12,286","7,352","9,170","8,033","14,805","11,516","13,432","17,284","21,201","19,466","20,006","16,250","16,229","14,241","17,686","13,782","14,201","17,504","14,424","17,237","15,044","18,854","16,354","26,481",36256,42835
FOTOPROTECTOR,Sun Face,Isdin,FOTOPROTECT.ISDIN CREM ACT COL  50 ML X 1,,,,,,,,,,,,"4,460","8,759","3,487","6,650","6,326","4,217","4,298","3,649","6,326","3,406","10,219","10,056","4,947","15,490","7,786",782,,"1,150","1,150","5,174","5,797","1,901","2,190",,,,"40,609","6,248","1,562","2,440",781,"2,527","10,737","18,395","5,437","16,197","15,968","15,965","15,780","12,559","8,936","9,914","10,639","7,825","16,782","19,071","20,062","22,973","20,272","17,350","28,247",31745,45597
FOTOPROTECTOR,Sun Face,Isdin,FOTOPROTECT.ISDIN CREMA F50  50 ML X 1,"5,525","3,623","3,080","2,355","3,442","2,717","3,532","2,536","7,518","4,982","2,989","3,623","8,333","3,532","3,080","2,083","1,721","2,174","1,177","1,177",906,815,815,725,634,725,91,,91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
FOTOPROTECTOR,Sun Face,Isdin,FOTOPROTECT.ISDIN EX F50CR-COL  50 ML X 1,190,63,32,79,32,,32,,,16,,,,,,,,,,,,16,,32,,,16,,16,,32,,16,,,,,,0,,,,138,,,138,138,,,,,,,,,,,,,,,,0,0
FOTOPROTECTOR,Sun Face,Isdin,FOTOPROTECT.ISDIN EX F50GEL-CR  50 ML X 1,"4,683","2,676","2,676","2,007","2,408","1,806","3,010","3,010","3,077","4,215","3,010","3,546","3,412","3,412","2,542","1,940","1,940","3,345","19,066","2,676","19,601","23,414","5,486","2,074","1,338",401,67,134,201,67,67,,,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
FOTOPROTECTOR,Sun Face,Isdin,FOTOPROTECT.ISDIN EX.FU.FL50+C  50 ML X 1,"50,774","41,628","48,084","31,002","66,040","99,194","134,299","190,049","209,552","41,628","41,762","105,583","101,615","99,665","95,899","67,855","63,686","49,362","116,074","147,614","36,113","96,773","263,823","337,327","286,083","229,592","139,141","34,970","23,605","55,818","78,279","86,080","116,007","62,139","186,614","211,428","232,889","153,613","154,293","46,222","95,581","110,532","164,071","172,293","173,266","232,426","207,125","258,582","264,562","242,755","217,088","225,676","250,618","236,167","263,097","194,620","245,895","422,748","464,923","589,446","852,899","789,695",507317,1642594
FOTOPROTECTOR,Sun Face,Isdin,FOTOPROTECT.ISDIN FL F W C F50  50 ML X 1,"41,902","50,366","38,915","41,073","36,509","23,316","37,588","51,362","112,680","133,258","67,874","170,514","225,941","156,076","215,071","122,305","126,952","118,986","144,376","167,775","229,924","250,419","284,023","333,394","411,722","333,974","159,545","56,174","74,843","100,483","158,067","164,539","244,693","322,109","351,555","356,360","433,418","357,464","363,748","275,165","283,152","225,788","368,193","376,870","377,831","459,227","433,336","391,133","406,146","358,172","341,934","308,221","283,774","339,733","405,816","551,115","604,341","740,188","824,460","794,755","922,226","862,388",764318,1784614
FOTOPROTECTOR,Sun Face,Isdin,FOTOPROTECT.ISDIN FL. FUS. WATER P.SENS SPF50 50ML,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68,68,,,,,,,,,,,,,,,,,,,0,0
FOTOPROTECTOR,Sun Face,Isdin,FOTOPROTECT.ISDIN GEL EXTR.UVA  50 ML X 1,"170,554","138,738","103,741","45,585","17,786","7,354","10,118","11,631","16,951","93,466","96,543","35,780","69,838","23,888","23,053","17,786","17,994","53,826","113,233","80,061","100,507","171,806","178,847","207,429","222,242","153,029","77,766","22,793","22,949","29,052","37,240","42,977","63,214","123,456","98,256","92,186","58,653","48,628","57,081","51,331","46,728","45,888","70,990","70,478","81,153","109,423","105,259","127,991","127,841","123,440","107,994","108,053","114,345","90,733","105,490","66,655","61,329","131,338","135,546","56,963","29,054","11,558",251281,40612
FOTOPROTECTOR,Sun Face,Isdin,FOTOPROTECT.ISDIN LIPSTICK  4 G X 1,,,,,,,,,,,,,,,,,,,,,,,,,,343,,,171,,521,853,"2,324",969,"1,334","1,334","1,178","1,137","1,655","2,249","1,880","1,529","2,984","2,106","2,888","2,742","3,861","6,443","3,911","3,097","1,780","1,374","3,566","3,567","3,800","4,823","4,940","6,356","46,072","19,742","11,203","36,672",7008,47875
FOTOPROTECTOR,Sun Face,Isdin,FOTOPROTECT.ISDIN PO CO AR F50  10 G X 1,"32,127","30,037","38,134","21,853","22,288","16,716","21,157","27,686","36,132","41,355","32,040","39,962","35,174","38,569","35,957","25,161","26,990","29,428","27,077","24,552","23,594","34,129","39,092","41,268","61,467","50,584","26,467","11,667","8,619","18,980","14,627","23,768","21,069","70,086","54,596","39,939","45,368","30,152","40,014","28,979","28,879","44,713","39,416","75,144","82,969","52,298","68,350","107,531","64,476","79,151","78,055","64,032","88,207","48,307","32,130","71,262","72,133","86,173","106,340","104,830","55,448","31,158",143627,86606
FOTOPROTECTOR,Sun Face,Isdin,FOTOPROTECT.ISDIN PO CO BR F50  10 G X 1,"14,762","11,413","10,593","9,158","7,449","7,381","7,176","10,115","15,719","11,618","9,226","14,420","13,942","31,438","32,258","18,179","11,345","32,532","79,620","31,233","51,121","78,117","3,827","2,734","9,090","10,593","7,244","1,777","2,119","2,665","3,486","4,716","5,673","20,366","16,052","8,861","10,701","6,300","9,712","4,732","4,490","9,707","7,435","15,517","15,599","8,941","14,307","19,995","15,025","14,016","13,229","13,563","13,700","17,185","16,595","17,110","13,018","17,158","17,819","23,741","24,352","29,894",29041,54246
FOTOPROTECTOR,Sun Face,Isdin,FOTOPROTECT.ISDIN SPR UL AG RE  50 ML X 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102,508,915,"1,424","1,017","1,119","1,627",915,"1,119","1,322",407,712,915,915,"1,119","2,541","2,128",2441,4669
FOTOPROTECTOR,Sun Face,Isdin,FOTOPROTECT.ISDIN SUN BRU F50+  4 G X 1,"40,238","32,485","48,456","23,957","21,631","18,995","26,515","32,640","43,804","37,136","35,974","46,130","48,843","50,316","37,989","30,624","28,066","25,895","39,462","32,872","44,192","47,603","55,511","73,188","82,956","59,387","17,832","3,411","9,769","21,941","32,795","34,888","47,370","58,224","63,510","71,038","85,070","57,574","78,614","53,409","53,820","62,733","71,960","81,556","79,575","94,406","65,718","27,140","13,946","6,485","2,164",979,831,499,822,717,493,503,134,701,170,107,20431,277
FOTOPROTECTOR,Sun Face,Isdin,FOTOPROTECT.ISDIN ULTRA 90 CR.  50 ML X 1,"90,695","75,891","70,441","58,809","60,192","48,967","57,345","56,613","69,221","78,250","67,106","84,838","87,034","77,355","63,283","47,828","46,852","40,589","50,268","44,981","52,465","57,264","58,728","67,350","75,321","60,680","32,455","14,235","15,780","22,287","22,287","20,986","27,656","40,996","40,198","50,709","54,942","34,833","41,162","26,349","32,293","23,193","40,897","44,428","44,522","51,116","53,335","59,655","65,512","49,910","48,448","41,039","48,276","45,695","49,361","52,523","55,649","64,497","60,654","62,431","84,172","63,466",115422,147638
FOTOPROTECTOR,Sun Face,Isdin,FOTOPROTECTOR ISDIN FUSION WATER COLOR,,,,,,,,,,,"1,120","8,818","8,398","4,899","9,308","1,960","3,919","4,409","9,308","5,669","12,317","12,737","13,297","16,656","10,848","9,798","9,448",980,"1,960","1,960","1,260","3,919","7,348","8,818","7,273","7,346","11,294","10,267","7,187","2,053","6,160","1,540","10,353","6,931","4,791","15,487","2,567","8,727","2,567","8,570","7,499","6,081","7,060","5,231",,"4,457","4,455","9,328","13,502","5,035","7,356","6,669",11137,14025
FOTOPROTECTOR,Sun Face,Isdin,FOTOULT.100 ISDIN ACT.UNIF COLOR FCx50ML,"15,901","15,810","21,233","17,372","19,854","18,843","20,222","26,196","29,413","28,310","35,296","39,800","41,362","36,031","37,961","26,012","29,965","26,839","38,972","36,307","47,061","51,565","52,484","59,929","63,698","49,543","30,332","15,258","16,821","20,130","28,770","27,575","42,557","52,116","33,952","16,352","7,130","19,382","52,743","44,210","51,995","45,326","76,644","78,573","84,724","110,563","92,996","103,973","98,654","109,718","102,681","95,716","96,734","74,793","65,966","102,774","126,082","156,675","182,848","188,785","147,686","163,123",208372,310809
FOTOPROTECTOR,Sun Face,Isdin,FOTOULT.100 ISDIN ACTIVE UNIFY FCOx50ML,"83,985","67,822","59,890","50,272","48,190","38,968","46,702","54,932","64,649","75,656","61,080","87,356","79,225","70,202","63,856","54,635","57,510","47,496","50,768","58,998","51,958","62,765","66,038","83,588","81,407","73,375","50,173","24,491","29,747","41,844","49,578","70,896","83,687","129,398","115,660","134,492","166,093","122,709","126,626","87,561","85,300","85,094","132,989","125,558","132,544","157,739","156,036","147,336","158,835","149,033","168,170","195,717","147,724","144,586","171,349","176,726","197,178","237,749","243,487","216,087","252,076","214,288",307868,466364
FOTOPROTECTOR,Sun Face,Isdin,FOTOULTRA AMP AGE REPA 2 50ML,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,516,,,,,,,,,,,,,,,0,0
FOTOPROTECTOR,Sun Face,Isdin,FOTOULTRA CR A/UNI 100  50 ML X 1,"146,329","125,275","122,499","116,566","109,388","94,363","111,111","132,261","199,827","178,198","159,919","179,251","188,821","172,456","157,814","133,505","145,755","116,949","129,486","160,015","163,843","192,745","200,593","225,476","247,391","202,411","115,108","47,181","62,015","73,669","112,546","124,413","151,306","178,677","191,504","186,432","216,341","198,063","229,927","183,675","167,229","156,831","263,568","272,046","253,968","330,544","289,808","321,969","290,020","304,785","313,299","265,404","288,142","255,514","315,547","339,933","384,979","435,086","519,007","494,531","485,861","458,675",594805,944536
FOTOPROTECTOR,Sun Face,Isdin,FOTOULTRA FL AGE REPAI  50 ML X 1,"31,973","34,373","24,964","24,676","28,324","22,083","24,772","31,397","60,105","72,010","33,989","44,743","49,063","41,574","43,686","28,612","28,612","24,003","23,619","19,299","24,676","21,795","26,884","25,252","40,806","31,493","14,594","4,513","8,449","5,761","21,411","14,882","21,795","23,043","35,670","27,098","38,076","18,171","28,571","11,745","16,299","9,028","29,126","23,641","30,523","40,767","46,693","50,602","49,462","27,189","26,170","29,160","32,273","37,162","20,164","37,398","35,512","43,758","54,168","51,469","55,267","41,095",76651,96362
FOTOPROTECTOR,Sun Face,Isdin,FOTOULTRA SPOT PREV100  50 ML X 1,"93,164","59,925","49,858","54,702","53,942","39,887","48,814","61,064","73,600","99,716","63,818","76,449","98,957","61,824","53,942","47,674","49,953","46,629","58,310","55,176","61,064","81,767","73,885","79,108","98,577","71,036","41,501","20,988","26,686","32,099","46,344","44,540","64,198","94,683","94,451","87,080","60,319","35,272","68,230","48,102","49,848","51,123","62,911","90,476","74,775","123,205","100,310","106,737","101,077","94,789","89,930","80,913","65,023","62,857","80,732","90,804","112,623","131,296","136,363","132,124","155,037","108,034",195866,263071
FOTOPROTECTOR,Sun Face,Isdin,"ISDIN (FOTO ULT.AGE REP.50+FL2AMP), OFER",,,,,,,,,,,,,,,,"20,973","22,077","12,343","37,431","15,554","5,921","6,924","3,312","2,107",602,,301,,201,100,,,,,,,"44,227","58,540","54,719","29,702","25,436","25,664","33,859","10,880","8,948","13,154","21,037","9,316","5,479","2,440","1,021","4,616",792,190,184,205,"8,624","47,077","48,887","19,737","11,007","6,699",7919,17706
FOTOPROTECTOR,Sun Face,Isdin,"ISDIN BOLSO LOVE YOUR SKIN, PROMO",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,0,,0,,,,1,0,1
FOTOPROTECTOR,Sun Face,Isdin,ISDIN FOT FUS WAT50+AG MIC4EN1 PACK2UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"135,336","127,192","84,970","45,191","19,790","13,151","5,859","5,514","3,000","2,389",0,5389
FOTOPROTECTOR,Sun Face,Isdin,ISDIN PROT LABIAL SPF50 LIPSTICK 4G,,,,,,,,,,,,,,,,,,,,,,,,,,,"6,446","2,395","5,529","4,849","29,835","10,083","69,251","24,365","26,937","29,012","30,977","24,636","31,538","26,567","28,860","28,847","44,292","42,106","38,204","52,623","46,168","49,032","47,923","47,012","42,997","48,822","50,514","57,244","77,813","77,172","76,055","108,810",,,,,94935,0
FOTOPROTECTOR,Sun Face,La Roche Posay,ANTH DERM-PED SP BRUME INV PF50+FCx125ML,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,150","1,325","1,376","5,364","4,459","8,415","10,466","14,802","17,581","30,402","9,163","2,708","2,082","2,279","1,149","1,359",391,653,745,"1,023",258,"1,093",112,39565,1205
FOTOPROTECTOR,Sun Face,La Roche Posay,ANTH PIGM CR CORRECT 50+ LIGHT TB 50ML,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"24,558","39,338","49,569","64,408","48,327","23,574","49,741","34,325",0,84066
FOTOPROTECTOR,Sun Face,La Roche Posay,ANTH UVMUN 400 FLUID TINT SPF50+ FC 50ML,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,768","118,965","199,236","133,542","204,063","129,302",0,333365
FOTOPROTECTOR,Sun Face,La Roche Posay,ANTHE.AE GEL-CR FPS30 FAC.LA ROCHE FCx50,76,152,,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
FOTOPROTECTOR,Sun Face,La Roche Posay,"ANTHEL BOLSO GWP PROMO, UND",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,393,644,0,0,0,354,0,0,0,7,0,0,,0,1037,0
FOTOPROTECTOR,Sun Face,La Roche Posay,ANTHEL CR AGE CORRECT SPF50 COLOR Fx50ML,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"19,652","87,734","84,855","102,509","84,382","93,743","151,329","199,026","131,588","188,098","158,000",0,346098
FOTOPROTECTOR,Sun Face,La Roche Posay,ANTHEL DERM-PED SP INVIS SPF50+ FCx200ML,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8,282","4,534","10,243","22,970","18,081","20,435","32,143","43,440","76,851","57,084","8,066","11,386","6,498","5,670","11,533","20,801","18,114","29,256","54,205","74,301","66,074","118,128","125,089",65150,243217
FOTOPROTECTOR,Sun Face,La Roche Posay,"ANTHEL NECESER GL PROMO, UND",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,264,611,0,0,0,327,0,0,0,9,0,4,,0,875,0
FOTOPROTECTOR,Sun Face,La Roche Posay,ANTHEL OIL CORRECT SPF50+ FC 50ML,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"42,507","68,360","48,607","66,868","120,404","46,249","44,695","58,933",0,103628
FOTOPROTECTOR,Sun Face,La Roche Posay,ANTHEL PIGMENT CR CORREC MED 50+ FC 50ML,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"38,803","56,578","60,339","70,058","54,088","24,135","78,506","66,511",0,145017
FOTOPROTECTOR,Sun Face,La Roche Posay,"ANTHEL POCKET FPS50+ FCOx30ML, PROMO",,,,,,,,,,,,,,,,,,,,,,,,401,619,17,36,233,180,60,8,58,9,0,,,,,0,,,,,,,,,,,,,,,,,0,,,,,,,0,0
FOTOPROTECTOR,Sun Face,La Roche Posay,ANTHEL SHAKA FLUID COLOR SPF50+ FCOx50ML,,,,,,,,,,,,,,,,,,,"6,424","26,190","30,990","54,709","44,120","76,239","85,275","75,675","30,566","9,389","12,565","11,930","41,861","21,036","23,931","64,450","59,833","50,546","59,926","45,810","53,938","36,420","41,617","43,050","86,765","33,586","107,159","184,892","47,622","24,125","44,665","107,178","96,387","46,797","30,578","17,690","14,779","8,079","2,914","2,298",938,436,86,,151843,86
FOTOPROTECTOR,Sun Face,La Roche Posay,ANTHEL UVMUNE 400 FLUID SPF50+ FC 50ML,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,"156,438","165,222","199,446","222,455","270,834","286,846","381,460","614,168","517,628","853,402","429,858",0,1283260
FOTOPROTECTOR,Sun Face,La Roche Posay,ANTHEL UVMUNE 400 ULTIM PROT 50+ FC 50ML,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"36,602","58,169","37,146","47,799","66,845","42,402","45,034","26,980",0,72014
FOTOPROTECTOR,Sun Face,La Roche Posay,"ANTHEL.XL CR COMP.SP50+ 9G UND, BEIGE","26,596","12,528","12,938","12,425","11,912","9,960","11,706","11,706","10,885","10,987","10,269","15,403","25,979","18,689","9,447","6,983","7,393","7,907","9,755","8,112","8,626","7,085","8,626","12,117","10,577","14,273","9,960","2,464","2,259","2,773","2,362","7,085","3,286","4,929","5,320","7,370","7,413","7,638","6,834","5,141","12,338","6,680","10,737","9,676","11,361","8,163","11,046","8,778","3,645","6,791","14,791","11,132","11,315","6,151","12,519","11,435","13,447","16,146","16,249","8,067","4,109","2,547",10436,6656
FOTOPROTECTOR,Sun Face,La Roche Posay,ANTHEL.XL FLUID COL ULT.LIG SPF50+Fx50ML,"29,504","15,057","15,193","16,685","15,803","12,615","13,565","11,327","12,547","13,633","26,451","19,059","12,344","16,346","16,278","15,803","22,721","24,078","21,704","12,276","18,720","7,528","4,273","1,289",746,"1,221",68,136,203,136,203,68,68,203,91,145,,241,,,,,,,,,,,,,,,,,,,,,,,,,0,0
FOTOPROTECTOR,Sun Face,La Roche Posay,ANTHEL.XL FLUIDO COL SPF50+ FCOx50ML,853,301,151,401,201,,100,,50,,,,50,100,,,,,,,,,,,,,,,,,50,,,,50,50,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
FOTOPROTECTOR,Sun Face,La Roche Posay,ANTHEL.XL GEL-CR SPF50+ C/DOSIF.TBOx50ML,"291,318","243,834","183,873","147,070","112,924","80,886","103,227","105,166","109,380","123,728","175,880","302,829","270,416","261,871","225,626","180,828","130,894","85,221","124,301","107,107","128,131","139,466","277,537","251,148","278,301","207,928","76,893","40,440","52,668","97,012","119,215","65,123","81,175","171,057","193,164","241,804","235,701","173,366","193,230","103,785","137,009","169,664","298,399","194,962","272,804","170,174","327,843","411,286","492,387","404,997","479,325","358,056","229,468","271,807","326,631","166,963","359,063","517,030","656,236","563,947","435,284","480,942",897384,916226
FOTOPROTECTOR,Sun Face,La Roche Posay,ANTHELIOS AC F30 P N/M  50 ML X 1,"15,232","13,112","16,802","9,971","10,678","11,855","9,265","13,426","14,289","12,170","10,599","11,620","10,442","11,227","10,913","5,731","5,496","3,769","3,769","1,963","2,198","1,413","1,335","1,021","1,335",628,79,157,236,236,157,628,550,157,250,250,425,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
FOTOPROTECTOR,Sun Face,La Roche Posay,ANTHELIOS AE GEL-CR.FPS30  50 ML X 1,143,,,143,"13,727","6,434","6,291",,"19,446","1,144","5,719","2,860",286,,,"6,005",,,"1,716",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
FOTOPROTECTOR,Sun Face,La Roche Posay,Anthelios Anti Imperfecciones FPS 50+ x 50ml,,,,,,,,,,,,,,,,,,,,"1,223","2,064",535,382,"3,057",841,153,382,153,"3,821",153,,,76,"2,828",584,250,392,"1,918","2,676","1,328","1,334","1,346",837,"4,054",,"2,985",392,"3,295",547,295,,,,,,,,,,,,,842,0
FOTOPROTECTOR,Sun Face,La Roche Posay,ANTHELIOS ANTI-IMPERFECT GEL-CR TBOx50ML,,,,,,,,,,,,,,,,,,,"8,783","11,566","13,740","11,566","13,653","16,696","16,436","18,175","9,392","4,870","12,696","9,305","16,696","11,044","15,218","17,827","25,810","23,728","24,194","11,202","21,791","16,210","18,335","21,446","20,795","19,022","21,713","17,727","57,534","48,040","25,039","11,275","5,427","3,635","2,498",485,476,175,227,88,656,79,48,50,36314,98
FOTOPROTECTOR,Sun Face,La Roche Posay,ANTHELIOS BR FA IN F50  75 ML X 1,"4,593","3,304","3,223","2,256","1,370","1,451","1,612","1,773","2,659","2,337","3,465","3,143","3,062","7,011","2,579","1,370","1,370","1,048","2,337","1,048","1,773","2,901","5,641","3,143","7,817","6,366","1,692",645,403,"1,209","2,418","2,176","3,062","3,304","6,035","5,159","6,892","4,812","4,839","2,311","1,022","3,098","2,410","2,589","1,902","1,523","2,739","1,680",684,515,141,140,105,89,,89,,89,,,,,1199,0
FOTOPROTECTOR,Sun Face,La Roche Posay,Anthelios Bruma Rostro Toque Seco 75ml,"1,577",526,"2,779","1,352",826,150,150,"1,127","2,704","4,206","3,455","2,704","1,577","1,727",976,"1,127",526,,,901,,826,601,"1,277","2,704","2,553",451,,150,,150,601,,"1,051","2,145","1,184",899,599,"1,797",150,,,"1,719",352,"1,378","2,247",225,,166,,,,,,374,,624,,333,,"1,597",,166,1597
FOTOPROTECTOR,Sun Face,La Roche Posay,ANTHELIOS CR AGE CORRECT SPF50 FCOx50ML,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"11,581","28,526","43,430","53,559","47,984","26,423","161,665","149,081","154,529","162,078","203,453","113,778","137,350","112,448","167,439","175,853","167,384","199,262","302,306","209,489","334,160","337,659",316607,671819
